chrom	merged_gene1k.start	merged_gene1k.end	name2
chr1	133180827	133424938	Srgap2
chr1	133423565	133437449	Fam72a
chr1	133494690	133509577	Avpr1b
chr1	133533890	133573084	Ctse
chr1	133584271	133613016	Rab7b
chr1	133639598	133667982	Slc26a9
chr1	133692971	133715692	Pm20d1
chr1	133723588	133746440	Slc41a1
chr1	133762853	133770464	Rab29
chr1	133806034	133833898	Nucks1
chr1	133858491	133880549	Slc45a3
chr1	133903181	133923261	Elk4
chr1	133922197	133965639	Mfsd4
chr1	134009123	134037262	Cdk18
chr1	134087012	134154959	Lemd1
chr1	134093664	134095761	Mir135b
chr1	134194202	134204934	Klhdc8a
chr1	134211701	134231065	Nuak2
chr1	134251891	134288963	Tmcc2
chr1	134313029	134364536	Dstyk
chr1	134372943	134403242	Rbbp5
chr1	134401806	134406216	Tmem81
chr1	134405001	134440517	Cntn2
chr1	134460266	134639374	Nfasc
chr1	134624929	134630403	Gm10538
chr1	134775931	134837582	Lrrn2
chr1	134881681	134928164	Mdm4
chr1	134941588	135006265	Pik3c2b
chr1	135026742	135037377	Ppp1r15b
chr1	135141673	135201012	Plekha6
chr1	135145428	135167385	Gm19461
chr1	135205399	135220603	Golt1a
chr1	135222788	135227299	Kiss1
chr1	135246142	135257900	Ren2
chr1	135246250	135257896	Ren1
chr1	135259148	135277895	Etnk2
chr1	135277876	135321789	Sox13
chr1	135499447	135507857	Snrpe
chr1	135515447	135558976	Zc3h11a
chr1	135551455	135558462	Zbed6
chr1	135574605	135587685	Lax1
chr1	135598250	135651324	Atp2b4
chr1	135622134	135624222	Mir6903
chr1	135792770	135805576	Optc
chr1	135805881	135818978	Prelp
chr1	135933091	135945854	Fmod
chr1	135970441	135976732	Btg2
chr1	136006818	136049117	Chit1
chr1	136077980	136087608	Chil1
chr1	136089024	136098809	Mybph
chr1	136094791	136133034	Adora1
chr1	136185580	136190125	Myog
chr1	136192359	136230505	Ppfia4
chr1	136241673	136259576	Tmem183a
chr1	136281516	136288560	4933406M09Rik
chr1	136301566	136309315	Cyb5r1
chr1	136310954	136330927	Adipor1
chr1	136351107	136388450	Klhl12
chr1	136390236	136405461	Rabif
chr1	136436517	136447259	Mgat4e
chr1	136455754	136530455	Kdm5b
chr1	136542257	136646994	Syt2
chr1	136661519	136853517	Ppp1r12b
chr1	136858141	136871756	Ube2t
chr1	136881929	137002853	Lgr6
chr1	137004074	137030152	Ptprv
chr1	137028301	137042897	Ptpn7
chr1	137042410	137053845	Arl8a
chr1	137055826	137065258	Gpr37l1
chr1	137149150	137156049	Elf3
chr1	137158275	137181661	Rnpep
chr1	137197111	137211314	Timm17a
chr1	137220389	137265642	Lmod1
chr1	137267032	137272640	Shisa4
chr1	137277891	137328068	Ipo9
chr1	137330156	137482932	Nav1
chr1	137350179	137352260	Mir1231
chr1	137624773	137649806	Csrp1
chr1	137661661	137666711	Phlda3
chr1	137694997	137708566	Tnni1
chr1	137714174	137730918	Lad1
chr1	137731910	137749845	Tnnt2
chr1	137766970	137816784	Pkp1
chr1	137849154	137903919	Igfn1
chr1	137903795	137932607	Tmem9
chr1	137946380	137948947	Ascl5
chr1	137948477	138017399	Cacna1s
chr1	138023295	138028760	Gm15850
chr1	138026977	138075591	Kif21b
chr1	138109098	138131857	5730559C18Rik
chr1	138154490	138158450	Gpr25
chr1	138163699	138243681	Camsap2
chr1	138307492	138313096	9230116N13Rik
chr1	138310847	138337797	Ddx59
chr1	138363424	138428396	Kif14
chr1	138520477	138527968	Zfp281
chr1	138578972	138588382	Gm19705
chr1	138591787	138623305	Platr22
chr1	138739160	138858025	Nr5a2
chr1	139862031	139864118	Mir181a-1
chr1	139862215	139864295	Mir181b-1
chr1	139958435	140072882	Ptprc
chr1	140169314	140187039	Atp6v1g3
chr1	140379413	140517334	Nek7
chr1	140535671	140579652	Gm5833
chr1	140720762	140745156	Lhx9
chr1	140747555	140754431	2310009B15Rik
chr1	140859285	141073619	Dennd1b
chr1	140873233	140876823	4930596I21Rik
chr1	141093830	141274653	Crb1
chr1	141275028	141300429	4933436E23Rik
chr1	141317959	141350584	Zbtb41
chr1	141350349	141391665	Aspm
chr1	141397283	141421333	F13b
chr1	141442640	141457799	Cfhr1
chr1	141593495	141678816	Gm4788
chr1	141705868	141756276	Cfhr2
chr1	141981431	142080988	Cfh
chr1	142141833	142507838	Kcnt2
chr1	142465752	142553979	4930590L20Rik
chr1	145449405	145551023	Cdc73
chr1	145486826	145498067	B3galt2
chr1	145585478	145597808	Glrx2
chr1	145596920	145625181	Trove2
chr1	145623407	145655596	Uchl5
chr1	145845467	145852279	Rgs2
chr1	145984796	146025502	Rgs13
chr1	146090798	146097234	Rgs1
chr1	146365819	146415797	Rgs21
chr1	146598970	146623551	Rgs18
chr1	148341795	148750602	Brinp3
chr1	151675748	151809420	Pla2g4a
chr1	151870390	151900332	Mir7652
chr1	151921002	151948004	Ptgs2os
chr1	151946160	151956364	Ptgs2
chr1	152005172	152013078	Ptgs2os2
chr1	152165546	152182036	Pdc
chr1	152166810	152194901	2310030A07Rik
chr1	152207440	152241185	BC003331
chr1	152238967	152298065	Tpr
chr1	152295541	152314295	Prg4
chr1	152408631	152841565	Hmcn1
chr1	152984163	152992225	C730036E19Rik
chr1	153190627	153212575	Ivns1abp
chr1	153213828	153276565	Swt1
chr1	153274777	153306313	Trmt1l
chr1	153288522	153290580	Mir7682
chr1	153315535	153348953	Rnf2
chr1	153417502	153567477	Fam129a
chr1	153601503	153670458	Edem3
chr1	153730653	153938450	1700025G04Rik
chr1	154216865	154234812	Tsen15
chr1	154245996	154358825	Colgalt2
chr1	154363659	154473241	Rgl1
chr1	154596680	154605674	Apobec4
chr1	154612671	154623710	Arpc5
chr1	154646282	154685120	Ncf2
chr1	154683124	154750776	Smg7
chr1	154801230	154967391	Nmnat2
chr1	154968885	155034577	Lamc2
chr1	155065051	155180916	Lamc1
chr1	155250315	155262363	E330020D12Rik
chr1	155271338	155300704	Shcbp1l
chr1	155301887	155335790	Dhx9
chr1	155349145	155397844	Npl
chr1	155499166	155545795	Rgs8
chr1	155567369	155585959	C230024C17Rik
chr1	155586482	155593598	Rgs16
chr1	155595555	155612351	Rnasel
chr1	155625516	155692271	Rgsl1
chr1	155695671	155699325	Teddm2
chr1	155720474	155725001	Teddm1b
chr1	155737775	155741190	Teddm1a
chr1	155746055	155748166	Mir8114
chr1	155746058	155757853	Glul
chr1	156047316	156053804	Zfp648
chr1	156087650	156105036	4930452N14Rik
chr1	156101818	156118546	4930532M18Rik
chr1	156238648	156574050	Cacna1e
chr1	156942496	156947766	Ier5
chr1	156974007	156994910	Mr1
chr1	157004832	157051647	Stx6
chr1	157121786	157265574	Xpr1
chr1	157366302	157375241	Gm5532
chr1	157404249	157535363	Acbd6
chr1	157547823	157590157	Lhx4
chr1	157624284	157661029	Qsox1
chr1	157691093	157821385	Cep350
chr1	157850728	157884610	Tor1aip1
chr1	157881793	157916989	Tor1aip2
chr1	157922085	158136156	Fam163a
chr1	158184425	158234737	Tdrd5
chr1	158239849	158259166	Nphs2
chr1	158357238	158405459	Soat1
chr1	158487917	158580750	Abl2
chr1	158582747	158605470	Tor3a
chr1	158607701	158650041	Fam20b
chr1	158733296	158870757	Ralgps2
chr1	158768153	158792209	Angptl1
chr1	159028277	159039811	Tex35
chr1	159064313	159343726	Rasal2
chr1	159341482	159351367	2810025M15Rik
chr1	159387712	159419864	BC026585
chr1	159435926	159499555	Sec16b
chr1	160174399	160287391	Brinp2
chr1	160291434	160622917	Astn1
chr1	160434755	160436864	Mir488
chr1	160640861	160888569	Pappa2
chr1	161161456	161278711	Rfwd2
chr1	161269437	161271555	Scarna3a
chr1	161269488	161271554	Mir1843b
chr1	161452899	161856053	Tnr
chr1	161973510	162009717	4930523C07Rik
chr1	162003865	162009116	4930562F07Rik
chr1	162014162	162084706	Tnn
chr1	162124390	162132317	Mrps14
chr1	162131497	162144023	Cacybp
chr1	162148304	162724069	Rabgap1l
chr1	162224994	162227103	Mir1927
chr1	162505798	162508884	Gpr52
chr1	162835541	162906107	Rc3h1
chr1	162907736	162934145	Serpinc1
chr1	162946886	162965390	Zbtb37
chr1	162964296	162969668	Gas5
chr1	162967222	162969287	Snord47
chr1	162969731	163001791	Dars2
chr1	162999897	163017856	Cenpl
chr1	163017508	163062610	Klhl20
chr1	163071842	163101638	Ankrd45
chr1	163085973	163090445	4930469G21Rik
chr1	163169242	163182341	Prdx6
chr1	163324568	163349337	Tnfsf4
chr1	163423787	163436421	Tnfsf18
chr1	163709822	163719626	Fasl
chr1	163745242	163807792	Suco
chr1	163871219	163910767	4930558K02Rik
chr1	163898318	163904566	Pigc
chr1	163916432	164409165	Dnm3
chr1	163934099	163947616	2810442N19Rik
chr1	164146753	164156681	Dnm3os
chr1	164146944	164149054	Mir199a-2
chr1	164152498	164154608	Mir214
chr1	164462802	164479476	Mettl13
chr1	164499958	164530209	Vamp4
chr1	164568280	164580825	Myoc
chr1	164576373	164589350	7420461P10Rik
chr1	164600915	164671687	Prrc2c
chr1	164723013	164743680	Fmo4
chr1	164758691	164797679	Fmo1
chr1	164804177	164829843	Fmo2
chr1	164845681	164868356	Fmo6
chr1	164882929	164915659	Fmo3
chr1	164953432	165016801	Mroh9
chr1	165174249	165244781	Prrx1
chr1	165314033	165334800	Gorab
chr1	165632123	165656363	Mettl11b
chr1	165708713	165848238	Kifap3
chr1	165858230	165886257	Scyl3
chr1	165883138	165925912	BC055324
chr1	165924075	165928374	Mettl18
chr1	165977364	165988808	Sele
chr1	165991206	166011916	Sell
chr1	166044394	166081157	Selp
chr1	166077706	166083348	Gm16548
chr1	166080965	166151408	F5
chr1	166178176	166196516	Slc19a2
chr1	166204728	166218978	Ccdc181
chr1	166218930	166238615	Blzf1
chr1	166236802	166368431	Nme7
chr1	166366229	166389486	Atp1b1
chr1	166725862	166755397	Dpt
chr1	166792251	166802569	Gm20743
chr1	166860778	166866641	Xcl1
chr1	166995747	167023061	4930568G15Rik
chr1	167066983	167091904	Tbx19
chr1	167103471	167125564	Sft2d2
chr1	167141416	167168089	Tiprl
chr1	167224896	167257876	Gpr161
chr1	167258631	167391594	Dcaf6
chr1	167390338	167412345	Mpc2
chr1	167414313	167507904	Adcy10
chr1	167521311	167565672	Mpzl1
chr1	167578075	167639225	Rcsd1
chr1	167692910	167706435	Creg1
chr1	167717811	167802284	Cd247
chr1	167794284	167933765	Pou2f1
chr1	168027278	168059029	Dusp27
chr1	168059590	168097641	Gpa33
chr1	168130515	168169875	Mael
chr1	168183269	168247963	Ildr2
chr1	168308297	168324751	Tada1
chr1	168322741	168340959	Pogk
chr1	168412743	168428719	Gm4846
chr1	168558101	168578824	Gm4847
chr1	168591185	168612976	Fmo9
chr1	168903153	168930861	Gm16701
chr1	168930547	169022433	Fam78b
chr1	169155216	169216258	Uck2
chr1	169219255	169221356	Mir6347
chr1	169237800	169265109	Tmco1
chr1	169279121	169299661	Aldh9a1
chr1	169301514	169324928	Mgst3
chr1	169374805	169397911	Lrrc52
chr1	169527492	169570754	Rxrg
chr1	169618688	169779864	Lmx1a
chr1	170048494	170363300	Pbx1
chr1	170419773	170421893	Mir6348
chr1	170948104	170950220	Mir6354
chr1	171427064	171462595	Nuf2
chr1	171584631	171626944	Rgs5
chr1	171670607	171678773	Rgs4
chr1	171858069	171865784	Ccdc190
chr1	171878667	171900336	Hsd17b7
chr1	171898539	171903527	3110045C21Rik
chr1	171901437	172020075	Ddr2
chr1	172070353	172106095	Uap1
chr1	172128386	172146524	Uhmk1
chr1	172162001	172182718	Sh2d1b2
chr1	172206454	172216793	Sh2d1b1
chr1	172227323	172237463	Gm7694
chr1	172237991	172243256	1700015E13Rik
chr1	172246626	172520980	Nos1ap
chr1	172573662	172613920	Olfml2b
chr1	172633587	172798902	Atf6
chr1	172803318	172816671	Dusp12
chr1	172836403	172844072	Fcrlb
chr1	172846724	172858714	Fcrla
chr1	172889688	172907202	Fcgr2b
chr1	172948056	172960892	Fcgr4
chr1	172980299	172990534	Fcgr3
chr1	172993721	172995783	Mir6546
chr1	173050791	173058098	Cfap126
chr1	173058287	173081734	Sdhc
chr1	173079843	173092261	Mpz
chr1	173102394	173127399	Pcp4l1
chr1	173143100	173149976	Nr1i3
chr1	173146933	173153645	Tomm40l
chr1	173150694	173157510	Apoa2
chr1	173158702	173165480	Fcer1g
chr1	173163983	173178253	Ndufs2
chr1	173179552	173191053	Adamts4
chr1	173199458	173208026	B4galt3
chr1	173206122	173212317	Ppox
chr1	173211083	173219092	Usp21
chr1	173217694	173226113	Ufc1
chr1	173258275	173273632	Dedd
chr1	173271367	173276776	Nit1
chr1	173274829	173289301	Pfdn2
chr1	173287579	173291929	Klhdc9
chr1	173299303	173319418	Pvrl4
chr1	173318090	173341370	Arhgap30
chr1	173340443	173349890	Usf1
chr1	173348163	173351483	Tstd1
chr1	173366691	173395724	F11r
chr1	173432608	173435881	Alyref2
chr1	173447254	173466425	Itln1
chr1	173488323	173516447	Cd244
chr1	173517743	173538541	Ly9
chr1	173561533	173584168	Slamf7
chr1	173570970	173573031	Mir7683
chr1	173611185	173636388	Cd48
chr1	173696262	173732315	Slamf1
chr1	173768827	173821849	Cd84
chr1	173846667	173874999	Slamf6
chr1	173930090	173958426	Vangl2
chr1	173981422	173988727	Nhlh1
chr1	173995143	174013880	Ncstn
chr1	174011659	174053463	Copa
chr1	174055885	174067628	Pex19
chr1	174077145	174127524	Dcaf8
chr1	174125859	174137912	Pea15a
chr1	174139024	174151026	Casq1
chr1	174152638	174189555	Atp1a4
chr1	174200839	174229195	Atp1a2
chr1	174241497	174250974	Igsf8
chr1	174250163	174260394	Kcnj9
chr1	174270340	174305216	Kcnj10
chr1	174305661	174315230	Pigm
chr1	174404490	174409540	Slamf9
chr1	174411343	174430008	Igsf9
chr1	174429376	174438506	Tagln2
chr1	174450260	174477001	Cfap45
chr1	174470750	174481937	4933439K11Rik
chr1	174485068	174494848	Vsig8
chr1	174510507	174521699	Slamf8
chr1	174525770	174533682	Fcrl6
chr1	174559899	174564105	Dusp23
chr1	174627186	174631097	Crp
chr1	174823091	174826185	Apcs
chr1	174885898	174888948	Olfr16
chr1	175059413	175062346	Olfr1408
chr1	175112572	175115635	Olfr1406
chr1	175132488	175135430	Olfr218
chr1	175144737	175147771	Olfr1404
chr1	175150401	175158360	Fcer1a
chr1	175199277	175202268	Olfr418
chr1	175203591	175208887	Mptx2
chr1	175261016	175264634	Ackr1
chr1	175263384	175298826	Cadm3
chr1	175349734	175397167	Aim2
chr1	175450441	175467088	BC094916
chr1	175521087	175530405	Pydc4
chr1	175559989	175579059	Pyhin1
chr1	175602810	175629523	Pydc3
chr1	175652558	175672940	AI607873
chr1	175676424	175698050	Ifi204
chr1	175786350	175811318	Mndal
chr1	175825471	175844177	Mnda
chr1	175849530	175873803	Ifi203
chr1	175891699	175913975	Ifi202b
chr1	175941128	175962886	Ifi205
chr1	175971063	175974067	Olfr433
chr1	175979505	175982444	Olfr432
chr1	175998430	176001384	Olfr430
chr1	176018168	176021111	Olfr429
chr1	176028590	176031538	Olfr427
chr1	176028590	176031541	Olfr426
chr1	176046221	176049145	Olfr231
chr1	176065876	176068824	Olfr424
chr1	176080611	176083661	Olfr421-ps1
chr1	176087852	176090898	Olfr420
chr1	176101906	176179580	Spta1
chr1	176179019	176182107	Olfr419
chr1	176259648	176264008	Mptx1
chr1	176298049	176300979	Olfr417
chr1	176320176	176323186	Olfr248
chr1	176359560	176362515	Olfr414
chr1	176377755	176380733	Olfr220
chr1	176430955	176753860	Fmn2
chr1	176762915	176852950	Grem2
chr1	176988206	177423676	Rgs7
chr1	177530508	177556766	Fh1
chr1	177561323	177591984	Kmo
chr1	177591552	177623763	Opn3
chr1	177611368	177619484	Chml
chr1	177627723	177746864	Wdr64
chr1	177809908	177842527	Exo1
chr1	177849459	177853356	Becn2
chr1	177891436	178206443	Pld5
chr1	178662783	178738255	Cep170
chr1	178701455	178703554	Mir350
chr1	178743790	178951563	Sdccag8
chr1	178763754	178767264	Hmga2-ps1
chr1	178951245	179179898	Akt3
chr1	179373791	179381897	Zbtb18
chr1	179570672	179574074	2310043L19Rik
chr1	179658944	179684436	1700016C15Rik
chr1	179692308	179727640	Adss
chr1	179920565	179979422	Gm16432
chr1	180116547	180183728	Desi2
chr1	180248283	180253824	Cox20
chr1	180257430	180268915	Hnrnpu
chr1	180335011	180414380	Efcab2
chr1	180458255	180863988	Kif26b
chr1	180884169	181449134	Smyd3
chr1	181457186	181477398	Tfb2m
chr1	181475659	181558604	Cnst
chr1	181597361	181618315	Sccpdh
chr1	181674034	181735146	Ahctf1
chr1	181890219	182096733	Cdc42bpa
chr1	182094368	182127151	Adck3
chr1	182156134	182187431	Psen2
chr1	182256099	182261680	Gm5069
chr1	182259606	182354790	Itpkb
chr1	182361503	182414635	6330403A02Rik
chr1	182498105	182532385	Parp1
chr1	182516331	182518398	Mir6904
chr1	182570280	182621818	Lin9
chr1	182622178	182628165	Mixl1
chr1	182655173	182685335	Acbd3
chr1	182731690	182744736	H3f3a
chr1	182780281	182799245	Sde2
chr1	182822238	182830238	Lefty2
chr1	182833404	182839219	Pycr2
chr1	182864169	182869532	Lefty1
chr1	182871648	182906235	Tmem63a
chr1	182918686	182948700	Ephx1
chr1	182980367	182991798	9130409I23Rik
chr1	183016268	183075335	Nvl
chr1	183080061	183100125	Cnih4
chr1	183102356	183143109	Wdr26
chr1	183281758	183391772	Cnih3
chr1	183438763	183442582	Ccdc121
chr1	183744445	183773532	Lbr
chr1	183825515	183951111	Enah
chr1	184053867	184063546	Srp9
chr1	184086308	184089229	Vmn1r1
chr1	184204900	184213890	Degs1
chr1	184229964	184234420	1700047M11Rik
chr1	184242232	184272737	Fbxo28
chr1	184338297	184393567	Trp53bp2
chr1	184396389	184448614	Capn2
chr1	184494137	184563483	Capn8
chr1	184676256	184680311	Ccdc185
chr1	184694036	184826785	Susd4
chr1	184883918	184907175	Tlr5
chr1	185855910	185858877	1700056E22Rik
chr1	185857339	185900515	Dusp10
chr1	186350719	186382570	1700112H15Rik
chr1	186535375	186543868	4930488B22Rik
chr1	186550023	186557372	Hlx
chr1	186609645	186636179	Marc1
chr1	186635946	186670726	Marc2
chr1	186645285	186647367	Mir1981
chr1	186694804	186707915	C130074G19Rik
chr1	186719302	186824428	Mark1
chr1	187027046	187111625	Rab3gap2
chr1	187065804	187067917	Snora36b
chr1	187065853	187067922	Mir664
chr1	187109540	187154280	Iars2
chr1	187136197	187138264	Mir194-1
chr1	187136459	187138570	Mir215
chr1	187155037	187182648	Bpnt1
chr1	187185973	187253234	Eprs
chr1	187252235	187266698	9630028B13Rik
chr1	187269994	187280447	Gm2061
chr1	187277726	187293640	Slc30a10
chr1	187320184	187322893	5033404E19Rik
chr1	187910610	187942189	Lyplal1
chr1	188334716	188383560	A730004F24Rik
chr1	188446064	188530871	Tgfb2
chr1	188543964	188574237	Rrp15
chr1	188790294	188795506	D1Pas1
chr1	188871285	189040325	Spata17
chr1	188948016	188952731	1700007P06Rik
chr1	189038389	189176308	Gpatch2
chr1	189431884	190039763	Esrrg
chr1	189829454	189833869	9330162B11Rik
chr1	190085716	190789918	Ush2a
chr1	190793976	190832719	Kctd3
chr1	191030808	191227152	Kcnk2
chr1	191463492	191512965	Cenpf
chr1	191551146	191701572	Ptpn14
chr1	191703370	191747167	Smyd2
chr1	191944657	191995559	Prox1
chr1	192595757	192736649	Rps6kc1
chr1	192747986	192771370	Angel2
chr1	192770524	192804175	Vash2
chr1	192828710	192851069	Mfsd7b
chr1	192848229	192854660	A230020J21Rik
chr1	192859700	192867820	Spata45
chr1	192868708	192887811	Tatdn3
chr1	192885899	192909437	Nsl1
chr1	192921292	192933822	Batf3
chr1	192985462	192989696	Fam71a
chr1	192993175	193008212	Atf3
chr1	193129675	193142997	Nenf
chr1	193148843	193177804	Tmem206
chr1	193174859	193221920	Ppp2r5a
chr1	193360234	193400423	Dtl
chr1	193398514	193448569	Ints7
chr1	193540902	193609134	Lpgat1
chr1	193644351	193657928	Nek2
chr1	193716950	193732406	1700034H15Rik
chr1	193729659	193738126	Slc30a1
chr1	193800250	193813163	Rd3
chr1	193820083	193917480	Traf5
chr1	193821434	193823515	Mir3473c
chr1	193921428	193962922	Rcor3
chr1	193959779	193975907	Gm10516
chr1	194013658	194335041	Kcnh1
chr1	194335709	194598413	Hhat
chr1	194666898	194669933	1700065J18Rik
chr1	194669681	194682946	Sertad4
chr1	194680121	194684049	Gm15867
chr1	194716427	194862969	Syt14
chr1	194929596	194957445	Diexf
chr1	194978305	194999229	Irf6
chr1	194998662	195005026	A130010J15Rik
chr1	195000697	195028740	Traf3ip3
chr1	195046834	195091239	Hsd11b1
chr1	195097353	195100382	G0s2
chr1	195127187	195171072	Lamb3
chr1	195171539	195197476	Camk1g
chr1	195332656	195334724	Mir205
chr1	196037380	196049953	4930503O07Rik
chr1	196445022	196644062	Plxna2
chr1	196647194	196649258	Mir3962
chr1	196764014	196788486	Cd34
chr1	196780952	196804153	Gm16897
chr1	196842592	196865102	A330023F24Rik
chr1	196862233	196864314	Mir29b-2
chr1	196862740	196864828	Mir29c
chr1	196866431	196919442	Cd46
chr1	196928981	196958764	Cr1l
chr1	196962004	197003909	Cr2
chr2	3030495	3146081	Fam171a1
chr2	3200483	3247149	Nmt2
chr2	3245220	3250900	Rpp38
chr2	3252439	3259269	Acbd7
chr2	3258259	3284841	Olah
chr2	3325314	3340920	Meig1
chr2	3340402	3379389	Dclre1c
chr2	3372086	3393258	Suv39h2
chr2	3405125	3431086	Hspa14
chr2	3429336	3444648	Cdnf
chr2	3629729	3700406	Fam107b
chr2	4052110	4063187	1700080N15Rik
chr2	4072908	4536089	Frmd4a
chr2	4542212	4574132	Prpf18
chr2	4637876	4724192	Bend7
chr2	4801609	4832602	Sephs1
chr2	4839041	4860789	Phyh
chr2	4896167	4907794	Ucma
chr2	4910769	4934837	Mcm10
chr2	4940687	4985984	Optn
chr2	5057821	5152912	Ccdc3
chr2	5213502	5636808	Camk1d
chr2	5714339	5767006	Cdc123
chr2	5765079	5790782	Nudt5
chr2	5791032	5817399	Sec61a2
chr2	5818105	5864838	Dhtkd1
chr2	5871514	5978749	Upf2
chr2	6018545	6052231	Proser2
chr2	6052914	6062616	Gm10857
chr2	6108510	6135040	Echdc3
chr2	6113296	6243657	A230108P19Rik
chr2	6242802	6365866	Usp6nl
chr2	6459743	7318825	Celf2
chr2	6842747	6850768	5031426D15Rik
chr2	9110141	9120111	1700061F12Rik
chr2	9777704	9801227	Gata3
chr2	9801872	9809394	4930412O13Rik
chr2	9803667	9812167	9230102O04Rik
chr2	9835178	9971236	Taf3
chr2	9976658	10003137	Atp5c1
chr2	10001238	10015328	Kin
chr2	10015217	10053310	Itih2
chr2	10074169	10179156	Itih5
chr2	10291077	10517880	Sfmbt2
chr2	10387289	10389373	Mir466m
chr2	10387855	10389976	Mir669f
chr2	10388121	10390240	Mir669e
chr2	10388416	10390513	Mir669b
chr2	10388969	10391090	Mir669d
chr2	10389597	10391695	Mir669l
chr2	10392270	10394356	Mir669d-2
chr2	10392880	10394970	Mir297a-2
chr2	10393166	10395250	Mir466o
chr2	10394557	10396654	Mir467c
chr2	10394841	10396931	Mir466b-4
chr2	10407049	10409139	Mir466b-4
chr2	10409513	10411601	Mir466b-4
chr2	10414424	10416514	Mir466b-4
chr2	10416894	10418982	Mir466b-4
chr2	10421735	10423825	Mir466b-4
chr2	10394841	10396931	Mir466b-6
chr2	10407049	10409139	Mir466b-6
chr2	10409513	10411601	Mir466b-6
chr2	10414424	10416514	Mir466b-6
chr2	10416894	10418982	Mir466b-6
chr2	10421735	10423825	Mir466b-6
chr2	10394843	10396931	Mir466b-5
chr2	10407051	10409139	Mir466b-5
chr2	10409513	10411601	Mir466b-5
chr2	10414426	10416514	Mir466b-5
chr2	10416894	10418982	Mir466b-5
chr2	10421737	10423825	Mir466b-5
chr2	10394843	10396931	Mir466b-7
chr2	10407051	10409139	Mir466b-7
chr2	10409513	10411601	Mir466b-7
chr2	10414426	10416514	Mir466b-7
chr2	10416894	10418982	Mir466b-7
chr2	10421737	10423825	Mir466b-7
chr2	10394845	10396927	Mir466b-1
chr2	10407053	10409135	Mir466b-1
chr2	10409515	10411597	Mir466b-1
chr2	10414428	10416510	Mir466b-1
chr2	10416896	10418978	Mir466b-1
chr2	10421739	10423821	Mir466b-1
chr2	10395059	10397168	Mir669a-3
chr2	10395926	10398053	Mir669k
chr2	10396968	10399050	Mir467a-9
chr2	10399424	10401507	Mir467a-9
chr2	10406761	10408844	Mir467a-9
chr2	10409225	10411308	Mir467a-9
chr2	10414136	10416219	Mir467a-9
chr2	10416606	10418689	Mir467a-9
chr2	10419019	10421102	Mir467a-9
chr2	10421448	10423531	Mir467a-9
chr2	10396968	10399050	Mir467a-8
