chrom	tss.start	tss.end	name2
chr1	108610866	108610868	Bcl2
chr1	108656318	108656320	Kdsr
chr1	108693301	108693303	Vps4b
chr1	108757755	108757757	Serpinb5
chr1	108831024	108831026	Serpinb12
chr1	108835532	108835534	Serpinb12
chr1	108877559	108877561	Serpinb13
chr1	108948879	108948881	Serpinb3a
chr1	108980056	108980058	Serpinb3d
chr1	109057690	109057692	Serpinb3b
chr1	109174947	109174949	Serpinb3c
chr1	109258889	109258891	Serpinb11
chr1	109319264	109319266	Serpinb7
chr1	109407998	109408000	Serpinb2
chr1	109408085	109408087	Serpinb2
chr1	109425578	109425580	Serpinb10
chr1	109486581	109486583	Serpinb8
chr1	109813834	109813836	D830032E09Rik
chr1	111879475	111879477	Cdh7
chr1	111879877	111879879	Cdh7
chr1	111880298	111880300	Cdh7
chr1	112873948	112873950	Cdh19
chr1	113761494	113761496	Dsel
chr1	117581712	117581714	Cntnap5a
chr1	120207708	120207710	Tsn
chr1	120218418	120218420	Nifk
chr1	120285633	120285635	Clasp1
chr1	120355841	120355843	2900060B14Rik
chr1	120524520	120524522	Tfcp2l1
chr1	120850795	120850797	Mir6346
chr1	120950195	120950197	Gli2
chr1	121318824	121318826	Inhbb
chr1	121401358	121401360	Ralb
chr1	121422729	121422731	Tmem185b
chr1	121432741	121432743	3830432H09Rik
chr1	121545576	121545578	Epb41l5
chr1	121733647	121733649	Ptpn4
chr1	121809744	121809746	Tmem177
chr1	121891786	121891788	Cfap221
chr1	121903555	121903557	Sctr
chr1	121970356	121970358	Tmem37
chr1	122017495	122017497	Dbi
chr1	122017672	122017674	Dbi
chr1	122017762	122017764	3110009E18Rik
chr1	122161856	122161858	Steap3
chr1	122167658	122167660	Steap3
chr1	122237157	122237159	C1ql2
chr1	122401660	122401662	Marco
chr1	122499062	122499064	En1
chr1	122983980	122983982	Celrr
chr1	123224254	123224256	Insig2
chr1	123224600	123224602	Insig2
chr1	123229165	123229167	Insig2
chr1	123327642	123327644	Ccdc93
chr1	123425041	123425043	Htr5b
chr1	123464556	123464558	Ddx18
chr1	125942135	125942137	Dpp10
chr1	127332303	127332305	Actr3
chr1	127457591	127457593	Slc35f5
chr1	127573571	127573573	Gpr39
chr1	127807963	127807965	Lypd1
chr1	127808790	127808792	Lypd1
chr1	127809504	127809506	Lypd1
chr1	128389503	128389505	Nckap5
chr1	128727208	128727210	Nckap5
chr1	129101561	129101563	Mgat5
chr1	129574597	129574599	Tmem163
chr1	129625988	129625990	Acmsd
chr1	129670630	129670632	2900009J06Rik
chr1	129670739	129670741	Ccnt2
chr1	129736866	129736868	Map3k19
chr1	129765348	129765350	Rab3gap1
chr1	129999047	129999049	Zranb3
chr1	129999623	129999625	Zranb3
chr1	129999881	129999883	R3hdm1
chr1	130098936	130098938	Mir128-1
chr1	130140756	130140758	Ubxn4
chr1	130224894	130224896	Lct
chr1	130256281	130256283	Mcm6
chr1	130313992	130313994	Dars
chr1	130488875	130488877	Cxcr4
chr1	131169879	131169881	Thsd7b
chr1	132319619	132319621	Cd55b
chr1	132359320	132359322	Cd55
chr1	132526182	132526184	Zp3r
chr1	132558194	132558196	C4bp
chr1	132578147	132578149	C4bp-ps1
chr1	132611152	132611154	Pfkfb2
chr1	132612397	132612399	Pfkfb2
chr1	132613902	132613904	Yod1
chr1	132625829	132625831	Pfkfb2
chr1	132628551	132628553	AA986860
chr1	132697477	132697479	Fcamr
chr1	132723259	132723261	Pigr
chr1	132762352	132762354	Fcmr
chr1	132783987	132783989	Il24
chr1	132807872	132807874	Il20
chr1	132835817	132835819	Il19
chr1	132916420	132916422	Il10
chr1	132994419	132994421	Mapkapk2
chr1	133034810	133034812	Dyrk3
chr1	133049782	133049784	Eif2d
chr1	133096761	133096763	Rassf5
chr1	133141754	133141756	Rassf5
chr1	133176139	133176141	Ikbke
chr1	133423937	133423939	Srgap2
chr1	133424564	133424566	Fam72a
chr1	133495689	133495691	Avpr1b
chr1	133534889	133534891	Ctse
chr1	133585270	133585272	Rab7b
chr1	133640597	133640599	Slc26a9
chr1	133693970	133693972	Pm20d1
chr1	133724587	133724589	Slc41a1
chr1	133763852	133763854	Rab29
chr1	133807033	133807035	Nucks1
chr1	133859490	133859492	Slc45a3
chr1	133867184	133867186	Slc45a3
chr1	133904180	133904182	Elk4
chr1	133964638	133964640	Mfsd4
chr1	134036261	134036263	Cdk18
chr1	134088011	134088013	Lemd1
chr1	134094663	134094665	Mir135b
chr1	134122889	134122891	Lemd1
chr1	134195201	134195203	Klhdc8a
chr1	134212700	134212702	Nuak2
chr1	134264524	134264526	Tmcc2
chr1	134286894	134286896	Tmcc2
chr1	134287962	134287964	Tmcc2
chr1	134314028	134314030	Dstyk
chr1	134373942	134373944	Rbbp5
chr1	134402805	134402807	Tmem81
chr1	134439516	134439518	Cntn2
chr1	134539434	134539436	Nfasc
chr1	134603902	134603904	Nfasc
chr1	134625928	134625930	Gm10538
chr1	134638373	134638375	Nfasc
chr1	134776930	134776932	Lrrn2
chr1	134921992	134921994	Mdm4
chr1	134927163	134927165	Mdm4
chr1	134942587	134942589	Pik3c2b
chr1	135027741	135027743	Ppp1r15b
chr1	135142672	135142674	Plekha6
chr1	135166384	135166386	Gm19461
chr1	135206398	135206400	Golt1a
chr1	135223787	135223789	Kiss1
chr1	135247141	135247143	Ren2
chr1	135247249	135247251	Ren1
chr1	135260147	135260149	Etnk2
chr1	135320788	135320790	Sox13
chr1	135506856	135506858	Snrpe
chr1	135557461	135557463	Zbed6
chr1	135557975	135557977	Zc3h11a
chr1	135586592	135586594	Lax1
chr1	135586684	135586686	Lax1
chr1	135623221	135623223	Mir6903
chr1	135650323	135650325	Atp2b4
chr1	135803749	135803751	Optc
chr1	135804575	135804577	Optc
chr1	135817977	135817979	Prelp
chr1	135934090	135934092	Fmod
chr1	135975731	135975733	Btg2
chr1	136007817	136007819	Chit1
chr1	136078979	136078981	Chil1
chr1	136090023	136090025	Mybph
chr1	136131432	136131434	Adora1
chr1	136132033	136132035	Adora1
chr1	136186579	136186581	Myog
chr1	136229504	136229506	Ppfia4
chr1	136258575	136258577	Tmem183a
chr1	136282515	136282517	4933406M09Rik
chr1	136302565	136302567	Cyb5r1
chr1	136311953	136311955	Adipor1
chr1	136312239	136312241	Adipor1
chr1	136352106	136352108	Klhl12
chr1	136391235	136391237	Rabif
chr1	136446258	136446260	Mgat4e
chr1	136456753	136456755	Kdm5b
chr1	136543256	136543258	Syt2
chr1	136700297	136700299	Ppp1r12b
chr1	136852516	136852518	Ppp1r12b
chr1	136859140	136859142	Ube2t
chr1	137001852	137001854	Lgr6
chr1	137029151	137029153	Ptprv
chr1	137029300	137029302	Ptpn7
chr1	137043409	137043411	Arl8a
chr1	137064257	137064259	Gpr37l1
chr1	137155048	137155050	Elf3
chr1	137180660	137180662	Rnpep
chr1	137210313	137210315	Timm17a
chr1	137221388	137221390	Lmod1
chr1	137271639	137271641	Shisa4
chr1	137327067	137327069	Ipo9
chr1	137351259	137351261	Mir1231
chr1	137481931	137481933	Nav1
chr1	137625772	137625774	Csrp1
chr1	137662660	137662662	Phlda3
chr1	137695996	137695998	Tnni1
chr1	137696086	137696088	Tnni1
chr1	137715173	137715175	Lad1
chr1	137732909	137732911	Tnnt2
chr1	137737436	137737438	Tnnt2
chr1	137815783	137815785	Pkp1
chr1	137902918	137902920	Igfn1
chr1	137904794	137904796	Tmem9
chr1	137914576	137914578	Tmem9
chr1	137914731	137914733	Tmem9
chr1	137947379	137947381	Ascl5
chr1	137949476	137949478	Cacna1s
chr1	138027759	138027761	Gm15850
chr1	138027976	138027978	Kif21b
chr1	138130856	138130858	5730559C18Rik
chr1	138157449	138157451	Gpr25
chr1	138242680	138242682	Camsap2
chr1	138311846	138311848	Ddx59
chr1	138312095	138312097	9230116N13Rik
chr1	138364423	138364425	Kif14
chr1	138521476	138521478	Zfp281
chr1	138579971	138579973	Gm19705
chr1	138580204	138580206	Gm19705
chr1	138592786	138592788	Platr22
chr1	138850206	138850208	Nr5a2
chr1	138857024	138857026	Nr5a2
chr1	139863030	139863032	Mir181a-1
chr1	139863214	139863216	Mir181b-1
chr1	140071702	140071704	Ptprc
chr1	140071881	140071883	Ptprc
chr1	140170313	140170315	Atp6v1g3
chr1	140516333	140516335	Nek7
chr1	140578651	140578653	Gm5833
chr1	140739020	140739022	Lhx9
chr1	140744155	140744157	Lhx9
chr1	140753430	140753432	2310009B15Rik
chr1	140860284	140860286	Dennd1b
chr1	140864296	140864298	Dennd1b
chr1	140874232	140874234	4930596I21Rik
chr1	141273652	141273654	Crb1
chr1	141276027	141276029	4933436E23Rik
chr1	141318958	141318960	Zbtb41
chr1	141351348	141351350	Aspm
chr1	141398282	141398284	F13b
chr1	141456798	141456800	Cfhr1
chr1	141677815	141677817	Gm4788
chr1	141755275	141755277	Cfhr2
chr1	142079987	142079989	Cfh
chr1	142142832	142142834	Kcnt2
chr1	142552978	142552980	4930590L20Rik
chr1	145487825	145487827	B3galt2
chr1	145550022	145550024	Cdc73
chr1	145586477	145586479	Glrx2
chr1	145586696	145586698	Glrx2
chr1	145586743	145586745	Glrx2
chr1	145587575	145587577	Glrx2
chr1	145624180	145624182	Trove2
chr1	145624406	145624408	Uchl5
chr1	145851278	145851280	Rgs2
chr1	146024501	146024503	Rgs13
chr1	146096233	146096235	Rgs1
chr1	146414796	146414798	Rgs21
chr1	146622550	146622552	Rgs18
chr1	148342794	148342796	Brinp3
chr1	148344815	148344817	Brinp3
chr1	151769568	151769570	Pla2g4a
chr1	151808419	151808421	Pla2g4a
chr1	151899331	151899333	Mir7652
chr1	151947003	151947005	Ptgs2os
chr1	151947159	151947161	Ptgs2
chr1	152012077	152012079	Ptgs2os2
chr1	152166545	152166547	Pdc
chr1	152193900	152193902	2310030A07Rik
chr1	152239966	152239968	Tpr
chr1	152240184	152240186	BC003331
chr1	152313294	152313296	Prg4
chr1	152840564	152840566	Hmcn1
chr1	152985162	152985164	C730036E19Rik
chr1	153191626	153191628	Ivns1abp
chr1	153275564	153275566	Swt1
chr1	153275776	153275778	Trmt1l
chr1	153289521	153289523	Mir7682
chr1	153347952	153347954	Rnf2
chr1	153418501	153418503	Fam129a
chr1	153602502	153602504	Edem3
chr1	153937449	153937451	1700025G04Rik
chr1	154233811	154233813	Tsen15
chr1	154246995	154246997	Colgalt2
chr1	154472240	154472242	Rgl1
chr1	154597679	154597681	Apobec4
chr1	154613670	154613672	Arpc5
chr1	154647281	154647283	Ncf2
chr1	154725297	154725299	Smg7
chr1	154749775	154749777	Smg7
chr1	154802229	154802231	Nmnat2
chr1	155033576	155033578	Lamc2
chr1	155179915	155179917	Lamc1
chr1	155261362	155261364	E330020D12Rik
chr1	155272337	155272339	Shcbp1l
chr1	155334789	155334791	Dhx9
chr1	155396843	155396845	Npl
chr1	155500165	155500167	Rgs8
chr1	155584958	155584960	C230024C17Rik
chr1	155587481	155587483	Rgs16
chr1	155596554	155596556	Rnasel
chr1	155691270	155691272	Rgsl1
chr1	155698324	155698326	Teddm2
chr1	155721473	155721475	Teddm1b
chr1	155738774	155738776	Teddm1a
chr1	155747054	155747056	Mir8114
chr1	155747057	155747059	Glul
chr1	156048315	156048317	Zfp648
chr1	156102817	156102819	4930532M18Rik
chr1	156104035	156104037	4930452N14Rik
chr1	156573049	156573051	Cacna1e
chr1	156946765	156946767	Ier5
chr1	156993909	156993911	Mr1
chr1	157005831	157005833	Stx6
chr1	157264573	157264575	Xpr1
chr1	157374240	157374242	Gm5532
chr1	157405248	157405250	Acbd6
chr1	157589156	157589158	Lhx4
chr1	157660028	157660030	Qsox1
chr1	157820384	157820386	Cep350
chr1	157881946	157881948	Tor1aip1
chr1	157882792	157882794	Tor1aip2
chr1	157882855	157882857	Tor1aip2
chr1	157883164	157883166	Tor1aip2
chr1	157883609	157883611	Tor1aip1
chr1	157887989	157887991	Tor1aip2
chr1	158135155	158135157	Fam163a
chr1	158233478	158233480	Tdrd5
chr1	158233736	158233738	Tdrd5
chr1	158240848	158240850	Nphs2
chr1	158404458	158404460	Soat1
chr1	158488916	158488918	Abl2
chr1	158604469	158604471	Tor3a
chr1	158649040	158649042	Fam20b
chr1	158769152	158769154	Angptl1
chr1	158869517	158869519	Ralgps2
chr1	158869756	158869758	Ralgps2
chr1	159038780	159038782	Tex35
chr1	159038810	159038812	Tex35
chr1	159342481	159342483	2810025M15Rik
chr1	159342725	159342727	Rasal2
chr1	159388711	159388713	BC026585
chr1	159436925	159436927	Sec16b
chr1	159456299	159456301	Sec16b
chr1	160286390	160286392	Brinp2
chr1	160292433	160292435	Astn1
chr1	160435754	160435756	Mir488
chr1	160887568	160887570	Pappa2
chr1	161162455	161162457	Rfwd2
chr1	161270436	161270438	Scarna3a
chr1	161270487	161270489	Mir1843b
chr1	161453898	161453900	Tnr
chr1	161974509	161974511	4930523C07Rik
chr1	162008048	162008050	4930562F07Rik
chr1	162008115	162008117	4930562F07Rik
chr1	162083705	162083707	Tnn
chr1	162125389	162125391	Mrps14
chr1	162143022	162143024	Cacybp
chr1	162226102	162226104	Mir1927
chr1	162281701	162281703	Rabgap1l
chr1	162507883	162507885	Gpr52
chr1	162723068	162723070	Rabgap1l
chr1	162836540	162836542	Rc3h1
chr1	162908735	162908737	Serpinc1
chr1	162964389	162964391	Zbtb37
chr1	162965295	162965297	Gas5
chr1	162968221	162968223	Snord47
chr1	163000790	163000792	Dars2
chr1	163000896	163000898	Cenpl
chr1	163061609	163061611	Klhl20
chr1	163072841	163072843	Ankrd45
chr1	163089444	163089446	4930469G21Rik
chr1	163181340	163181342	Prdx6
chr1	163325567	163325569	Tnfsf4
chr1	163424786	163424788	Tnfsf18
chr1	163718625	163718627	Fasl
chr1	163806791	163806793	Suco
chr1	163899278	163899280	4930558K02Rik
chr1	163899317	163899319	Pigc
chr1	163909766	163909768	4930558K02Rik
chr1	163935098	163935100	2810442N19Rik
chr1	164147752	164147754	Dnm3os
chr1	164147943	164147945	Mir199a-2
chr1	164153497	164153499	Mir214
chr1	164408160	164408162	Dnm3
chr1	164408164	164408166	Dnm3
chr1	164478475	164478477	Mettl13
chr1	164500957	164500959	Vamp4
chr1	164569279	164569281	Myoc
chr1	164588349	164588351	7420461P10Rik
chr1	164670686	164670688	Prrc2c
chr1	164742679	164742681	Fmo4
chr1	164796678	164796680	Fmo1
chr1	164828842	164828844	Fmo2
chr1	164867355	164867357	Fmo6
chr1	164914658	164914660	Fmo3
chr1	165015800	165015802	Mroh9
chr1	165243780	165243782	Prrx1
chr1	165333799	165333801	Gorab
chr1	165655362	165655364	Mettl11b
chr1	165709712	165709714	Kifap3
chr1	165859229	165859231	Scyl3
chr1	165859894	165859896	Scyl3
chr1	165924911	165924913	BC055324
chr1	165925074	165925076	Mettl18
chr1	165978363	165978365	Sele
chr1	165992205	165992207	Sell
chr1	166045393	166045395	Selp
chr1	166081964	166081966	F5
chr1	166082347	166082349	Gm16548
chr1	166179175	166179177	Slc19a2
chr1	166205727	166205729	Ccdc181
chr1	166237614	166237616	Blzf1
chr1	166237801	166237803	Nme7
chr1	166388485	166388487	Atp1b1
chr1	166726861	166726863	Dpt
chr1	166793250	166793252	Gm20743
chr1	166865640	166865642	Xcl1
chr1	167022060	167022062	4930568G15Rik
chr1	167090903	167090905	Tbx19
chr1	167124563	167124565	Sft2d2
chr1	167167088	167167090	Tiprl
chr1	167225895	167225897	Gpr161
chr1	167232752	167232754	Gpr161
chr1	167390593	167390595	Dcaf6
chr1	167391337	167391339	Mpc2
chr1	167415312	167415314	Adcy10
chr1	167564671	167564673	Mpzl1
chr1	167638224	167638226	Rcsd1
chr1	167693909	167693911	Creg1
chr1	167718810	167718812	Cd247
chr1	167865078	167865080	Pou2f1
chr1	167932764	167932766	Pou2f1
chr1	168058028	168058030	Dusp27
chr1	168060589	168060591	Gpa33
chr1	168168874	168168876	Mael
chr1	168184268	168184270	Ildr2
chr1	168309296	168309298	Tada1
chr1	168339958	168339960	Pogk
chr1	168427718	168427720	Gm4846
chr1	168577823	168577825	Gm4847
chr1	168611975	168611977	Fmo9
chr1	168929860	168929862	Gm16701
chr1	168931546	168931548	Fam78b
chr1	169215257	169215259	Uck2
chr1	169220254	169220256	Mir6347
chr1	169238799	169238801	Tmco1
chr1	169280120	169280122	Aldh9a1
chr1	169323927	169323929	Mgst3
chr1	169396910	169396912	Lrrc52
chr1	169528491	169528493	Rxrg
chr1	169548394	169548396	Rxrg
chr1	169619687	169619689	Lmx1a
chr1	170362299	170362301	Pbx1
chr1	170420772	170420774	Mir6348
chr1	170949219	170949221	Mir6354
chr1	171461594	171461596	Nuf2
chr1	171585630	171585632	Rgs5
chr1	171677772	171677774	Rgs4
chr1	171859068	171859070	Ccdc190
chr1	171899335	171899337	Hsd17b7
chr1	171899538	171899540	3110045C21Rik
chr1	172019074	172019076	Ddr2
chr1	172105094	172105096	Uap1
chr1	172145523	172145525	Uhmk1
chr1	172163000	172163002	Sh2d1b2
chr1	172207453	172207455	Sh2d1b1
chr1	172236462	172236464	Gm7694
chr1	172238990	172238992	1700015E13Rik
chr1	172487240	172487242	Nos1ap
chr1	172519979	172519981	Nos1ap
chr1	172574661	172574663	Olfml2b
chr1	172797901	172797903	Atf6
chr1	172815670	172815672	Dusp12
chr1	172843071	172843073	Fcrlb
chr1	172857713	172857715	Fcrla
chr1	172906201	172906203	Fcgr2b
chr1	172949055	172949057	Fcgr4
chr1	172989533	172989535	Fcgr3
chr1	172994782	172994784	Mir6546
chr1	173051790	173051792	Cfap126
chr1	173080733	173080735	Sdhc
chr1	173080842	173080844	Mpz
chr1	173085647	173085649	Mpz
chr1	173126398	173126400	Pcp4l1
chr1	173144099	173144101	Nr1i3
chr1	173151693	173151695	Apoa2
chr1	173152644	173152646	Tomm40l
chr1	173155183	173155185	Apoa2
chr1	173164479	173164481	Fcer1g
chr1	173177252	173177254	Ndufs2
chr1	173180551	173180553	Adamts4
chr1	173200457	173200459	B4galt3
chr1	173211316	173211318	Ppox
chr1	173218091	173218093	Usp21
chr1	173225112	173225114	Ufc1
chr1	173259274	173259276	Dedd
chr1	173275775	173275777	Nit1
chr1	173275828	173275830	Pfdn2
chr1	173290928	173290930	Klhdc9
chr1	173300302	173300304	Pvrl4
chr1	173319089	173319091	Arhgap30
chr1	173341442	173341444	Usf1
chr1	173341810	173341812	Usf1
chr1	173349162	173349164	Tstd1
chr1	173367690	173367692	F11r
chr1	173433607	173433609	Alyref2
chr1	173465424	173465426	Itln1
chr1	173489322	173489324	Cd244
chr1	173537464	173537466	Ly9
chr1	173537540	173537542	Ly9
chr1	173572030	173572032	Mir7683
chr1	173583167	173583169	Slamf7
chr1	173612184	173612186	Cd48
chr1	173697261	173697263	Slamf1
chr1	173769826	173769828	Cd84
chr1	173847666	173847668	Slamf6
chr1	173957425	173957427	Vangl2
chr1	173987726	173987728	Nhlh1
chr1	174012658	174012660	Copa
chr1	174012879	174012881	Ncstn
chr1	174056884	174056886	Pex19
chr1	174078144	174078146	Dcaf8
chr1	174136911	174136913	Pea15a
chr1	174150025	174150027	Casq1
chr1	174188554	174188556	Atp1a4
chr1	174228194	174228196	Atp1a2
chr1	174242496	174242498	Igsf8
chr1	174259393	174259395	Kcnj9
chr1	174271339	174271341	Kcnj10
chr1	174306660	174306662	Pigm
chr1	174405489	174405491	Slamf9
chr1	174412342	174412344	Igsf9
chr1	174412446	174412448	Igsf9
chr1	174430375	174430377	Tagln2
chr1	174451259	174451261	Cfap45
chr1	174480936	174480938	4933439K11Rik
chr1	174486067	174486069	Vsig8
chr1	174490035	174490037	Vsig8
chr1	174520698	174520700	Slamf8
chr1	174532681	174532683	Fcrl6
chr1	174563104	174563106	Dusp23
chr1	174628185	174628187	Crp
chr1	174825184	174825186	Apcs
chr1	174886897	174886899	Olfr16
chr1	175061345	175061347	Olfr1408
chr1	175114634	175114636	Olfr1406
chr1	175133487	175133489	Olfr218
chr1	175145736	175145738	Olfr1404
chr1	175157359	175157361	Fcer1a
chr1	175200276	175200278	Olfr418
chr1	175207886	175207888	Mptx2
chr1	175263633	175263635	Ackr1
chr1	175297825	175297827	Cadm3
chr1	175350733	175350735	Aim2
chr1	175466087	175466089	BC094916
chr1	175529404	175529406	Pydc4
chr1	175560988	175560990	Pyhin1
chr1	175603809	175603811	Pydc3
chr1	175671939	175671941	AI607873
chr1	175697049	175697051	Ifi204
chr1	175810317	175810319	Mndal
chr1	175843176	175843178	Mnda
chr1	175872622	175872624	Ifi203
chr1	175872802	175872804	Ifi203
chr1	175912974	175912976	Ifi202b
chr1	175961885	175961887	Ifi205
chr1	175972062	175972064	Olfr433
chr1	175980504	175980506	Olfr432
chr1	175999429	175999431	Olfr430
chr1	176019167	176019169	Olfr429
chr1	176029589	176029591	Olfr426
chr1	176029589	176029591	Olfr427
chr1	176048144	176048146	Olfr231
chr1	176066875	176066877	Olfr424
chr1	176081610	176081612	Olfr421-ps1
chr1	176088851	176088853	Olfr420
chr1	176102905	176102907	Spta1
chr1	176181106	176181108	Olfr419
chr1	176260647	176260649	Mptx1
chr1	176299048	176299050	Olfr417
chr1	176321175	176321177	Olfr248
chr1	176360559	176360561	Olfr414
chr1	176378754	176378756	Olfr220
chr1	176431954	176431956	Fmn2
chr1	176851949	176851951	Grem2
chr1	177422675	177422677	Rgs7
chr1	177555765	177555767	Fh1
chr1	177562322	177562324	Kmo
chr1	177618483	177618485	Chml
chr1	177622762	177622764	Opn3
chr1	177628722	177628724	Wdr64
chr1	177810907	177810909	Exo1
chr1	177850458	177850460	Becn2
chr1	178144072	178144074	Pld5
chr1	178205442	178205444	Pld5
chr1	178702553	178702555	Mir350
chr1	178737254	178737256	Cep170
chr1	178744789	178744791	Sdccag8
chr1	178766263	178766265	Hmga2-ps1
chr1	179178897	179178899	Akt3
chr1	179374790	179374792	Zbtb18
chr1	179375950	179375952	Zbtb18
chr1	179573073	179573075	2310043L19Rik
chr1	179659943	179659945	1700016C15Rik
chr1	179726639	179726641	Adss
chr1	179921564	179921566	Gm16432
chr1	180117546	180117548	Desi2
chr1	180249282	180249284	Cox20
chr1	180267914	180267916	Hnrnpu
chr1	180336010	180336012	Efcab2
chr1	180459254	180459256	Kif26b
chr1	181448133	181448135	Smyd3
chr1	181476397	181476399	Tfb2m
chr1	181476658	181476660	Cnst
chr1	181598360	181598362	Sccpdh
chr1	181734145	181734147	Ahctf1
chr1	181891218	181891220	Cdc42bpa
chr1	182123615	182123617	Adck3
chr1	182126150	182126152	Adck3
chr1	182176080	182176082	Psen2
chr1	182186430	182186432	Psen2
chr1	182260605	182260607	Itpkb
chr1	182260679	182260681	Gm5069
chr1	182413634	182413636	6330403A02Rik
chr1	182499104	182499106	Parp1
chr1	182517330	182517332	Mir6904
chr1	182571279	182571281	Lin9
chr1	182627164	182627166	Mixl1
chr1	182656172	182656174	Acbd3
chr1	182743735	182743737	H3f3a
chr1	182781280	182781282	Sde2
chr1	182823237	182823239	Lefty2
chr1	182834403	182834405	Pycr2
chr1	182865168	182865170	Lefty1
chr1	182872647	182872649	Tmem63a
chr1	182947699	182947701	Ephx1
chr1	182981366	182981368	9130409I23Rik
chr1	183074334	183074336	Nvl
chr1	183081060	183081062	Cnih4
chr1	183142108	183142110	Wdr26
chr1	183282757	183282759	Cnih3
chr1	183441581	183441583	Ccdc121
chr1	183772531	183772533	Lbr
chr1	183950110	183950112	Enah
chr1	184054866	184054868	Srp9
chr1	184088228	184088230	Vmn1r1
chr1	184212889	184212891	Degs1
chr1	184230963	184230965	1700047M11Rik
chr1	184271736	184271738	Fbxo28
chr1	184339296	184339298	Trp53bp2
chr1	184447613	184447615	Capn2
chr1	184495136	184495138	Capn8
chr1	184679310	184679312	Ccdc185
chr1	184695035	184695037	Susd4
chr1	184884917	184884919	Tlr5
chr1	185857876	185857878	1700056E22Rik
chr1	185858338	185858340	Dusp10
chr1	186381569	186381571	1700112H15Rik
chr1	186536374	186536376	4930488B22Rik
chr1	186556371	186556373	Hlx
chr1	186635178	186635180	Marc1
chr1	186646366	186646368	Mir1981
chr1	186669725	186669727	Marc2
chr1	186706914	186706916	C130074G19Rik
chr1	186823427	186823429	Mark1
chr1	187028045	187028047	Rab3gap2
chr1	187066803	187066805	Snora36b
chr1	187066852	187066854	Mir664
chr1	187137196	187137198	Mir194-1
chr1	187137458	187137460	Mir215
chr1	187153279	187153281	Iars2
chr1	187156036	187156038	Bpnt1
chr1	187186972	187186974	Eprs
chr1	187265697	187265699	9630028B13Rik
chr1	187278725	187278727	Slc30a10
chr1	187279446	187279448	Gm2061
chr1	187321183	187321185	5033404E19Rik
chr1	187941188	187941190	Lyplal1
chr1	188382559	188382561	A730004F24Rik
chr1	188529870	188529872	Tgfb2
chr1	188573236	188573238	Rrp15
chr1	188791293	188791295	D1Pas1
chr1	188949015	188949017	1700007P06Rik
chr1	189039324	189039326	Spata17
