name2	chrom
Frmd4a	chr2
Prpf18	chr2
Bend7	chr2
Sephs1	chr2
Phyh	chr2
Ucma	chr2
Mcm10	chr2
Optn	chr2
Ccdc3	chr2
Camk1d	chr2
Cdc123	chr2
Nudt5	chr2
Sec61a2	chr2
Dhtkd1	chr2
Upf2	chr2
Proser2	chr2
Gm10857	chr2
A230108P19Rik	chr2
Echdc3	chr2
Usp6nl	chr2
Celf2	chr2
5031426D15Rik	chr2
1700061F12Rik	chr2
Gata3	chr2
4930412O13Rik	chr2
9230102O04Rik	chr2
Taf3	chr2
Atp5c1	chr2
Kin	chr2
Itih2	chr2
Itih5	chr2
Sfmbt2	chr2
Mir466m	chr2
Mir669f	chr2
Mir669e	chr2
Mir669b	chr2
Mir669d	chr2
Mir669l	chr2
Mir669d-2	chr2
Mir297a-2	chr2
Mir466o	chr2
Mir467c	chr2
Mir466b-4	chr2
Mir466b-6	chr2
Mir466b-5	chr2
Mir466b-7	chr2
Mir466b-1	chr2
Mir669a-3	chr2
Mir669k	chr2
Mir467a-2	chr2
Mir467a-4	chr2
Mir467a-5	chr2
Mir467a-7	chr2
Mir467a-8	chr2
Mir467a-9	chr2
Mir467a-1	chr2
Mir466b-8	chr2
Mir466e	chr2
Mir669a-2	chr2
Mir669a-1	chr2
Mir669a-10	chr2
Mir669a-11	chr2
Mir669a-12	chr2
Mir669a-4	chr2
Mir669a-5	chr2
Mir669a-6	chr2
Mir669a-7	chr2
Mir669a-8	chr2
Mir669a-9	chr2
Mir669g	chr2
Mir669j	chr2
Mir467b	chr2
Gm25285	chr2
Mir466c-2	chr2
Mir466c-1	chr2
Mir467a-10	chr2
Mir467a-3	chr2
Mir467a-6	chr2
Mir669p-1	chr2
Mir669p-2	chr2
Mir466b-2	chr2
Mir466b-3	chr2
Mir466p	chr2
Mir467d	chr2
Mir466	chr2
Mir669c	chr2
Mir297b	chr2
Mir669m-2	chr2
Mir669m-1	chr2
Mir466n	chr2
Mir669o	chr2
Mir466g	chr2
Mir297a-3	chr2
Mir297c	chr2
Mir466l	chr2
Mir669i	chr2
Mir669h	chr2
Prkcq	chr2
Gm13293	chr2
8030442B05Rik	chr2
Pfkfb3	chr2
Rbm17	chr2
Il2ra	chr2
Il15ra	chr2
Fbxo18	chr2
Ankrd16	chr2
E030013I19Rik	chr2
Itga8	chr2
Fam188a	chr2
Pter	chr2
C1ql3	chr2
Rsu1	chr2
Cubn	chr2
Trdmt1	chr2
Vim	chr2
St8sia6	chr2
Hacd1	chr2
Stamos	chr2
Stam	chr2
Tmem236	chr2
Mrc1	chr2
Mir511	chr2
Slc39a12	chr2
Cacnb2	chr2
Gm13315	chr2
Nsun6	chr2
Arl5b	chr2
Malrd1	chr2
Plxdc2	chr2
4930515L03Rik	chr2
Mir6419	chr2
Nebl	chr2
H2afb1	chr2
Gm17762	chr2
A930004D18Rik	chr2
Skida1	chr2
Mllt10	chr2
Mir7655	chr2
Dnajc1	chr2
Commd3	chr2
Bmi1	chr2
Spag6l	chr2
Gm3363	chr2
Carlr	chr2
Pip4k2a	chr2
4930426L09Rik	chr2
Armc3	chr2
4930447M23Rik	chr2
Msrb2	chr2
Ptf1a	chr2
Ptf1aos	chr2
4921504E06Rik	chr2
Gm3230	chr2
Otud1	chr2
Etl4	chr2
Arhgap21	chr2
Gm13375	chr2
Enkur	chr2
Thnsl1	chr2
Gpr158	chr2
Myo3a	chr2
Gad2	chr2
Mir3967	chr2
Apbb1ip	chr2
Pdss1	chr2
Abi1	chr2
Acbd5	chr2
Mastl	chr2
Yme1l1	chr2
4931423N10Rik	chr2
Nxph2	chr2
Spopl	chr2
Hnmt	chr2
Tbpl2	chr2
Il1f8	chr2
Il1f9	chr2
Il1f6	chr2
Il1f5	chr2
Il1f10	chr2
Il1rn	chr2
Psd4	chr2
Pax8	chr2
Cacna1b	chr2
Ehmt1	chr2
Arrdc1	chr2
Zmynd19	chr2
Dph7	chr2
Mrpl41	chr2
Pnpla7	chr2
Nsmf	chr2
Mir7664	chr2
Entpd8	chr2
Noxa1	chr2
Nrarp	chr2
Tor4a	chr2
Nelfb	chr2
4933433C11Rik	chr2
Fam166a	chr2
Tubb4b	chr2
Slc34a3	chr2
Rnf224	chr2
Cysrt1	chr2
Rnf208	chr2
Ndor1	chr2
Tmem203	chr2
Tprn	chr2
Ssna1	chr2
Anapc2	chr2
Tmem210	chr2
Lrrc26	chr2
Grin1os	chr2
Grin1	chr2
AA543186	chr2
Man1b1	chr2
Dpp7	chr2
Uap1l1	chr2
Sapcd2	chr2
Entpd2	chr2
Npdc1	chr2
Fut7	chr2
Abca2	chr2
Mir3087	chr2
Clic3	chr2
BC029214	chr2
Ptgds	chr2
Lcn12	chr2
C8g	chr2
Fbxw5	chr2
Traf2	chr2
Edf1	chr2
Mamdc4	chr2
Phpt1	chr2
Gm996	chr2
Rabl6	chr2
Ccdc183	chr2
Tmem141	chr2
Fcna	chr2
Lcn8	chr2
Lcn5	chr2
Lcn6	chr2
Lcn10	chr2
Obp2a	chr2
Bmyc	chr2
Obp2b	chr2
Lcn3	chr2
Lcn11	chr2
Gm13539	chr2
Glt6d1	chr2
Lcn9	chr2
Sohlh1	chr2
Kcnt1	chr2
Camsap1	chr2
Ubac1	chr2
Nacc2	chr2
C330006A16Rik	chr2
Lhx3	chr2
Qsox2	chr2
Ccdc187	chr2
Gpsm1	chr2
Dnlz	chr2
Card9	chr2
Snapc4	chr2
Sdccag3	chr2
Pmpca	chr2
Inpp5e	chr2
Sec16a	chr2
Mir6996	chr2
Notch1	chr2
Gm35978	chr2
Egfl7	chr2
Mir126a	chr2
Mir126b	chr2
Agpat2	chr2
Fam69b	chr2
Snora43	chr2
Snora17	chr2
Snhg7	chr2
Lcn4	chr2
Abo	chr2
Surf6	chr2
Med22	chr2
Rpl7a	chr2
Surf2	chr2
Surf1	chr2
Surf4	chr2
Stkld1	chr2
Rexo4	chr2
Adamts13	chr2
Cacfd1	chr2
Slc2a6	chr2
Tmem8c	chr2
Adamtsl2	chr2
Fam163b	chr2
Dbhos	chr2
Dbh	chr2
Sardh	chr2
Vav2	chr2
Mir7578	chr2
Brd3	chr2
Wdr5	chr2
Rxra	chr2
Col5a1	chr2
Fcnb	chr2
Olfm1	chr2
Ppp1r26	chr2
1700007K13Rik	chr2
Mrps2	chr2
Gbgt1	chr2
Ralgds	chr2
Cel	chr2
Gtf3c5	chr2
Gfi1b	chr2
Tsc1	chr2
1700026L06Rik	chr2
Ak8	chr2
Mir3088	chr2
Gtf3c4	chr2
Ddx31	chr2
Barhl1	chr2
Cfap77	chr2
Ttf1	chr2
Setx	chr2
Ntng2	chr2
6530402F18Rik	chr2
Med27	chr2
Mir133c	chr2
Rapgef1	chr2
Gm13547	chr2
Trub2	chr2
Coq4	chr2
Slc27a4	chr2
Urm1	chr2
Mir219b	chr2
Mir219a-2	chr2
Cercam	chr2
Odf2	chr2
Gle1	chr2
Sptan1	chr2
Mir6997	chr2
Wdr34	chr2
Set	chr2
Pkn3	chr2
Zdhhc12	chr2
Zer1	chr2
Tbc1d13	chr2
Endog	chr2
D2Wsu81e	chr2
Ccbl1	chr2
1700084E18Rik	chr2
Lrrc8a	chr2
Phyhd1	chr2
Dolk	chr2
Nup188	chr2
Sh3glb2	chr2
Fam73b	chr2
Dolpp1	chr2
Crat	chr2
Ppp2r4	chr2
Ier5l	chr2
Cstad	chr2
Mir3089	chr2
1700001O22Rik	chr2
Ntmt1	chr2
Asb6	chr2
Prrx2	chr2
Ptges	chr2
Tor1b	chr2
Tor1a	chr2
BC005624	chr2
Usp20	chr2
Fnbp1	chr2
D330023K18Rik	chr2
Gpr107	chr2
Ncs1	chr2
Ass1	chr2
Fubp3	chr2
Mir6998	chr2
Prdm12	chr2
Exosc2	chr2
Abl1	chr2
Qrfp	chr2
Fibcd1	chr2
Lamc3	chr2
Aif1l	chr2
Nup214	chr2
Mir7674	chr2
Fam78a	chr2
Plpp7	chr2
Prrc2b	chr2
Pomt1	chr2
Uck1	chr2
Swi5	chr2
Golga2	chr2
Gm23363	chr2
Mir199b	chr2
Dnm1	chr2
Ciz1	chr2
1110008P14Rik	chr2
Lcn2	chr2
Ptges2	chr2
Slc25a25	chr2
Naif1	chr2
Fam102a	chr2
Dpm2	chr2
Pip5kl1	chr2
St6galnac4	chr2
St6galnac6	chr2
Ak1	chr2
Eng	chr2
Mir1954	chr2
Mir8093	chr2
Fpgs	chr2
Cdk9	chr2
Mir2861	chr2
Mir3960	chr2
Sh2d3c	chr2
6330409D20Rik	chr2
Tor2a	chr2
Ttc16	chr2
Ptrh1	chr2
Cfap157	chr2
Stxbp1	chr2
Fam129b	chr2
Lrsam1	chr2
Rpl12	chr2
Snora65	chr2
Slc2a8	chr2
Garnl3	chr2
Angptl2	chr2
Ralgps1	chr2
Zbtb34	chr2
Zbtb43	chr2
Lmx1b	chr2
C130021I20Rik	chr2
Nron	chr2
Mvb12b	chr2
C230014O12Rik	chr2
Pbx3	chr2
Mapkap1	chr2
Gapvd1	chr2
Hspa5	chr2
Rabepk	chr2
Fbxw2	chr2
Psmd5	chr2
Cutal	chr2
Phf19	chr2
Traf1	chr2
Hc	chr2
AI182371	chr2
Cntrl	chr2
Rab14	chr2
Gsn	chr2
Stom	chr2
4930568D16Rik	chr2
4930402F06Rik	chr2
Ggta1	chr2
Dab2ip	chr2
Gm13446	chr2
9030204H09Rik	chr2
Ttll11	chr2
Ndufa8	chr2
Morn5	chr2
Lhx6	chr2
Mrrf	chr2
Rbm18	chr2
Ptgs1	chr2
Olfr338	chr2
Mir684-1	chr2,chr5,chr7,chr10,chr11,chr16,chrX
Olfr339	chr2
Olfr340	chr2
Olfr341	chr2
Olfr342	chr2
Olfr344	chr2
Olfr345	chr2
Olfr346	chr2
Olfr347	chr2
Olfr348	chr2
Olfr50	chr2
Olfr3	chr2
Olfr350	chr2
Olfr351	chr2
Olfr352	chr2
Olfr353	chr2
Olfr354	chr2
Olfr355	chr2
Olfr356	chr2
Olfr357	chr2
Olfr358	chr2
Olfr360	chr2
Olfr361	chr2
Olfr362	chr2
Olfr365	chr2
Olfr366	chr2
Olfr367-ps	chr2
Olfr368	chr2
Pdcl	chr2
Snord90	chr2
Rc3h2	chr2
Zbtb6	chr2
Zbtb26	chr2
Rabgap1	chr2
Gpr21	chr2
Strbp	chr2
Mir5128	chr2
Crb2	chr2
Dennd1a	chr2
Lhx2	chr2
Nek6	chr2
Psmb7	chr2
Nr5a1	chr2
Nr6a1	chr2
Mir181a-2	chr2
Mir181b-2	chr2
Olfml2a	chr2
Wdr38	chr2
Rpl35	chr2
Arpc5l	chr2
Golga1	chr2
Gm16523	chr2
Scai	chr2
Ppp6c	chr2
Mir6336	chr2
Lrp1b	chr2
Kynu	chr2
Arhgap15	chr2
Arhgap15os	chr2
Gtdc1	chr2
Mir5129	chr2
Zeb2	chr2
Zeb2os	chr2
1700019E08Rik	chr2
Acvr2a	chr2
Orc4	chr2
Mbd5	chr2
Epc2	chr2
Kif5c	chr2
Lypd6b	chr2
Lypd6	chr2
Mmadhc	chr2
Gm13483	chr2
Gm13498	chr2
Rnd3	chr2
Gm13497	chr2
1700057H21Rik	chr2
Tas2r134	chr2
Gm13490	chr2
Rbm43	chr2
Nmi	chr2
Tnfaip6	chr2
Rif1	chr2
4930573O16Rik	chr2
Neb	chr2
Arl5a	chr2
Cacnb4	chr2
Stam2	chr2
Fmnl2	chr2
Prpf40a	chr2
Arl6ip6	chr2
Rprm	chr2
Galnt13	chr2
Kcnj3	chr2
Mir195b	chr2
Nr4a2	chr2
BB557941	chr2
4930555B11Rik	chr2
Gpd2	chr2
Galnt5	chr2
Ermn	chr2
Cytip	chr2
Gm13546	chr2
Gm13544	chr2
Acvr1c	chr2
Acvr1	chr2
Upp2	chr2
Ccdc148	chr2
Pkp4	chr2
5330411J11Rik	chr2
Dapl1	chr2
Tanc1	chr2
Wdsub1	chr2
Baz2b	chr2
March7	chr2
Cd302	chr2
Ly75	chr2
Gm13580	chr2
Pla2r1	chr2
Itgb6	chr2
Rbms1	chr2
Gm13582	chr2
Tank	chr2
Psmd14	chr2
Tbr1	chr2
Slc4a10	chr2
Dpp4	chr2
Gcg	chr2
Fap	chr2
Ifih1	chr2
Gca	chr2
Kcnh7	chr2
Fign	chr2
Grb14	chr2
Cobll1	chr2
Slc38a11	chr2
Mir6337	chr2
Scn3a	chr2
Scn2a1	chr2
Csrnp3	chr2
Galnt3	chr2
Ttc21b	chr2
Scn1a	chr2
Gm13629	chr2
Scn9a	chr2
Scn7a	chr2
Gm1322	chr2
Xirp2	chr2
Mir7224	chr2
Mir6335	chr2
B3galt1	chr2
Stk39	chr2
4933409G03Rik	chr2
4932414N04Rik	chr2
Cers6	chr2
Nostrin	chr2
Spc25	chr2
G6pc2	chr2
Abcb11	chr2
Dhrs9	chr2
Lrp2	chr2
Bbs5	chr2
Klhl41	chr2
Fastkd1	chr2
Ppig	chr2
Ccdc173	chr2
Phospho2	chr2
Klhl23	chr2
Ssb	chr2
Mettl5	chr2
Ubr3	chr2
Myo3b	chr2
Sp5	chr2
Erich2	chr2
Gad1	chr2
Gad1os	chr2
Gorasp2	chr2
Tlk1	chr2
Mettl8	chr2
Dcaf17	chr2
Cybrd1	chr2
Dync1i2	chr2
Slc25a12	chr2
Hat1	chr2
Metap1d	chr2
Dlx1	chr2
Dlx1as	chr2
Dlx2	chr2
Platr26	chr2
Itga6	chr2
Pdk1	chr2
Rapgef4	chr2
Zak	chr2
Cdca7	chr2
8430437L04Rik	chr2
6430710C18Rik	chr2
Sp3	chr2
Sp3os	chr2
Ola1	chr2
Sp9	chr2
Cir1	chr2
Scrn3	chr2
Gpr155	chr2
Wipf1	chr2
Chrna1	chr2
Chn1os3	chr2
Chn1	chr2
Atf2	chr2
Atp5g3	chr2
4930441J16Rik	chr2
Lnp	chr2
Evx2	chr2
Hoxd13	chr2
Hoxd12	chr2
Hoxd11	chr2
Hoxd10	chr2
Hoxd9	chr2
Hoxd8	chr2
Hoxd3	chr2
Hoxd3os1	chr2
Hoxd4	chr2
Mir10b	chr2
LOC102634401	chr2
Haglr	chr2
Hoxd1	chr2
Mtx2	chr2
9430019J16Rik	chr2
Hnrnpa3	chr2
Gm6793	chr2
Nfe2l2	chr2
Agps	chr2
Ttc30b	chr2
Ttc30a2	chr2
Ttc30a1	chr2
Pde11a	chr2
Cyct	chr2
Rbm45	chr2
Osbpl6	chr2
Prkra	chr2
Dfnb59	chr2
Fkbp7	chr2
Plekha3	chr2
Ttn	chr2
Ccdc141	chr2
Sestd1	chr2
Gm13944	chr2
Zfp385b	chr2
Cwc22	chr2
4930440I19Rik	chr2
Gm14461	chr2
Ube2e3	chr2
Itga4	chr2
Cerkl	chr2
Neurod1	chr2
Ssfa2	chr2
Ppp1r1c	chr2
Pde1a	chr2
Prdx6b	chr2
Dnajc10	chr2
Gm13752	chr2
Frzb	chr2
Nckap1	chr2
Dusp19	chr2
Nup35	chr2
Zfp804a	chr2
Zc3h15	chr2
Itgav	chr2
Fam171b	chr2
Zswim2	chr2
Calcrl	chr2
Tfpi	chr2
Gm13710	chr2
Ctnnd1	chr2
Btbd18	chr2
2700094K13Rik	chr2
Tmx2	chr2
Med19	chr2
Zdhhc5	chr2
Clp1	chr2
Ypel4	chr2
Mir130a	chr2
Serping1	chr2
Ube2l6	chr2
Smtnl1	chr2
Timm10	chr2
Slc43a1	chr2
Rtn4rl2	chr2
Slc43a3	chr2
Prg2	chr2
Prg3	chr2
P2rx3	chr2
Ssrp1	chr2
Tnks1bp1	chr2
4930443O20Rik	chr2
Aplnr	chr2
Lrrc55	chr2
Olfr987	chr2
Olfr988	chr2
Olfr992	chr2
Olfr993	chr2
Olfr994	chr2
Olfr995	chr2
4833423E24Rik	chr2
Olfr996	chr2
Olfr998	chr2
Olfr1000	chr2
Olfr1002	chr2
Olfr154	chr2
Olfr1006	chr2
Olfr1008	chr2
Olfr1009	chr2
Olfr1010	chr2
Olfr1012	chr2
Olfr1013	chr2
Olfr1014	chr2
Olfr1015	chr2
Olfr1016	chr2
Olfr1018	chr2
Olfr1019	chr2
Olfr1020	chr2
Olfr1022	chr2
Olfr1023	chr2
Olfr1024	chr2
Olfr1026	chr2
Olfr1028	chr2
Olfr1029	chr2
Olfr1030	chr2
Olfr1031	chr2
Olfr1032	chr2
Olfr1033	chr2
Olfr1034	chr2
Olfr1036	chr2
Olfr1037	chr2
Olfr1038-ps	chr2
Olfr1039	chr2
Olfr1040	chr2
Olfr1042	chr2
Olfr1043	chr2
Olfr1044	chr2
Olfr52	chr2
Olfr1045	chr2
Olfr1046	chr2
Olfr1047	chr2
Olfr1048	chr2
Olfr1049	chr2
Olfr1051	chr2
Olfr1052	chr2
Olfr1053	chr2
Olfr1054	chr2
Olfr1055	chr2
Olfr1056	chr2
Olfr1057	chr2
Olfr1058	chr2
Olfr1061	chr2
Olfr1062	chr2
Olfr1065	chr2
Olfr1066	chr2
Olfr228	chr2
Olfr1076	chr2
Olfr1077-ps1	chr2
Olfr1079	chr2
Olfr1080	chr2
Olfr1082	chr2
Olfr1084	chr2
Olfr1085	chr2
Olfr1086	chr2
Olfr1087	chr2
Olfr1089	chr2
Olfr1090	chr2
Olfr1093	chr2
Olfr141	chr2
Olfr1094	chr2
Olfr1095	chr2
Olfr1097	chr2
Olfr1098	chr2
Olfr1099	chr2
Olfr1100	chr2
Olfr1101	chr2
Olfr1102	chr2
Olfr1104	chr2
Olfr1105	chr2
Olfr1106	chr2
Olfr1107	chr2
Olfr1109	chr2
Olfr259	chr2
Olfr1110	chr2
Olfr1111	chr2
Olfr1112	chr2
Olfr1113	chr2
Olfr1115	chr2
Olfr1116	chr2
Olfr1118	chr2
Olfr1120	chr2
Olfr1121	chr2
Olfr1122	chr2
Olfr1123	chr2
Olfr1124	chr2
Olfr1126	chr2
Pramel7	chr2
Pramel6	chr2
Olfr153	chr2
Olfr1128	chr2
Olfr1129	chr2
Olfr1130	chr2
Olfr1131	chr2
Olfr1132	chr2
Olfr1133	chr2
Olfr1134	chr2
Olfr1135	chr2
Olfr1136	chr2
Olfr1137	chr2
Olfr1138	chr2
Olfr1140	chr2
Olfr1141	chr2
Olfr152	chr2
Olfr1143	chr2
Olfr1145	chr2
Olfr1148	chr2
Olfr1151	chr2
Olfr1152	chr2
Olfr1153	chr2
Olfr1154	chr2
Olfr1155	chr2
Olfr1156	chr2
Olfr1157	chr2
Olfr74	chr2
Olfr1158	chr2
Olfr1160	chr2
Olfr1161	chr2
Olfr73	chr2
Olfr1162	chr2
Olfr1163	chr2
Olfr1164	chr2
Olfr1166	chr2
Olfr1167	chr2
Olfr1168	chr2
Olfr1170	chr2
Olfr1173	chr2
Olfr1176	chr2
Olfr1178	chr2
Olfr1179	chr2
Olfr1180	chr2
Olfr1181	chr2
Olfr1182	chr2
Olfr1183	chr2
Olfr1184	chr2
Olfr1186	chr2
Olfr1188	chr2
Olfr1189	chr2
Olfr1193	chr2
Olfr1195	chr2
Olfr1196	chr2
Olfr1197	chr2
Olfr1198	chr2
Olfr1199	chr2
Olfr1200	chr2
Olfr1201	chr2
Olfr1202	chr2
Olfr1205	chr2
Olfr1204	chr2
Olfr1206	chr2
Olfr1208	chr2
Olfr1209	chr2
Olfr1211	chr2
Olfr1212	chr2
Olfr1213	chr2
Olfr1214	chr2
Olfr1215	chr2
Olfr1216	chr2
Olfr1217	chr2
Olfr1218	chr2
Olfr1219	chr2
Olfr1220	chr2
Olfr1221	chr2
Olfr1222	chr2
Olfr1223	chr2
Olfr1225	chr2
Olfr1226	chr2
Olfr1228	chr2
Olfr1229	chr2
Olfr1230	chr2
Olfr1231	chr2
Olfr1232	chr2
Olfr1233	chr2
Olfr1234	chr2
Olfr1238	chr2
Olfr1239	chr2
Olfr1240	chr2
Olfr1241	chr2
Olfr1242	chr2
Olfr1243	chr2
Olfr1245	chr2
Olfr1246	chr2
Olfr1247	chr2
Olfr1248	chr2
Olfr1249	chr2
Olfr1250	chr2
Olfr1251	chr2
Olfr1252	chr2
Olfr1253	chr2
Olfr1254	chr2
Olfr1255	chr2
Olfr1256	chr2
Olfr48	chr2
Olfr1257	chr2
Olfr1258	chr2
Olfr1259	chr2
Olfr1260	chr2
Olfr1261	chr2
Olfr1262	chr2
Olfr1263	chr2
Olfr1264	chr2
Olfr1265	chr2
Olfr140	chr2
Olfr1269	chr2
Olfr32	chr2
Olfr1270	chr2
Gm13769	chr2
Olfr1506	chr2
Olfr142	chr2
Olfr1271	chr2
Olfr1272	chr2
Olfr1273-ps	chr2
Olfr1274-ps	chr2
Ptprj	chr2
Nup160	chr2
Fnbp4	chr2
Agbl2	chr2
Mtch2	chr2
C1qtnf4	chr2
Ndufs3	chr2
Kbtbd4	chr2
Ptpmt1	chr2
Celf1	chr2
Rapsn	chr2
Psmc3	chr2
Slc39a13	chr2
Spi1	chr2
Mybpc3	chr2
Madd	chr2
Nr1h3	chr2
Acp2	chr2
Ddb2	chr2
A330069E16Rik	chr2
Pacsin3	chr2
Arfgap2	chr2
1110051M20Rik	chr2
Lrp4	chr2
Ckap5	chr2
Snord67	chr2
F2	chr2
Zfp408	chr2
Arhgap1	chr2
Atg13	chr2
Harbi1	chr2
Ambra1	chr2
Chrm4	chr2
Mdk	chr2
Mir6999	chr2
Dgkz	chr2
Creb3l1	chr2
Phf21a	chr2
Mir1955	chr2
Gyltl1b	chr2
Pex16	chr2
1700029I15Rik	chr2
Mir7000	chr2
Mapk8ip1	chr2
D930015M05Rik	chr2
Cry2	chr2
Slc35c1	chr2
Mir7221	chr2
Mir7222	chr2
Chst1	chr2
Syt13	chr2
4631405J19Rik	chr2
Prdm11	chr2
Trp53i11	chr2
Tspan18	chr2
Gm13807	chr2
Mir7001	chr2
Cd82	chr2
Gm10804	chr2
Alx4	chr2
Ext2	chr2
Accs	chr2
Accsl	chr2
Gm13889	chr2
Alkbh3os1	chr2
Alkbh3	chr2
Hsd17b12	chr2
Mir129b	chr2
Mir129-2	chr2
Mir670	chr2
Ttc17	chr2
2810002D19Rik	chr2
Api5	chr2
Lrrc4c	chr2
Rag2	chr2
B230118H07Rik	chr2
Rag1	chr2
Traf6	chr2
Prr5l	chr2
Commd9	chr2
Ldlrad3	chr2
Trim44	chr2
Fjx1	chr2
Pamr1	chr2
Slc1a2	chr2
Cd44	chr2
Pdhx	chr2
Apip	chr2
Ehf	chr2
A930006I01Rik	chr2
BC016548	chr2
Elf5	chr2
Cat	chr2
Abtb2	chr2
Nat10	chr2
Caprin1	chr2
4930547E08Rik	chr2
Lincred1	chr2
Lmo2	chr2
Fbxo3	chr2
Cd59b	chr2
Cd59a	chr2
A930018P22Rik	chr2
D430041D05Rik	chr2
Mir1902	chr2
Hipk3	chr2
Platr14	chr2
Cstf3	chr2
Tcp11l1	chr2
Pin1rt1	chr2
Depdc7	chr2
Qser1	chr2
Prrg4	chr2
Ccdc73	chr2
Eif3m	chr2
Wt1os	chr2
Wt1	chr2
Them7	chr2
Rcn1	chr2
Paupar	chr2
Pax6	chr2
Pax6os1	chr2
Elp4	chr2
Immp1l	chr2
Dnajc24	chr2
Gm14015	chr2
Mpped2	chr2
Arl14ep	chr2
Fshb	chr2
Kcna4	chr2
Mettl15	chr2
Kif18a	chr2
Bdnf	chr2
Lin7c	chr2
Platr8	chr2
Lgr4	chr2
Ccdc34	chr2
Ccdc34os	chr2
Bbox1	chr2
Fibin	chr2
Slc5a12	chr2
Muc15	chr2
Ano3	chr2
4930430A15Rik	chr2
Olfr1275	chr2
Olfr1276	chr2
Olfr1277	chr2
Olfr1278	chr2
Olfr1279	chr2
Olfr1280	chr2
Olfr1281	chr2
Olfr1282	chr2
Olfr1283	chr2
Olfr1284	chr2
Olfr1286	chr2
Olfr1287	chr2
Olfr1288	chr2
Olfr1289	chr2
Olfr1290	chr2
Olfr1294	chr2
Olfr1295	chr2
Olfr1297	chr2
Olfr1298	chr2
Olfr1299	chr2
Olfr1300-ps1	chr2
Olfr1301	chr2
Olfr1302	chr2
Olfr1303	chr2
Olfr1305	chr2
Olfr1306	chr2
Olfr1307	chr2
Olfr1308	chr2
Olfr1309	chr2
Olfr1310	chr2
Olfr1311	chr2
Olfr1312	chr2
Olfr1313	chr2
Olfr1314	chr2
Olfr1316	chr2
Olfr1317	chr2
Olfr1318	chr2
Lpcat4	chr2
Nutm1	chr2
Nop10	chr2
Slc12a6	chr2
Emc4	chr2
Katnbl1	chr2
Emc7	chr2
Chrm5	chr2
Aven	chr2
Ryr3	chr2
Tmco5b	chr2
Fmn1	chr2
4930533B01Rik	chr2
Grem1	chr2
Scg5	chr2
Arhgap11a	chr2
A530058N18Rik	chr2
Gjd2	chr2
Actc1	chr2
C130080G10Rik	chr2
Mir7002	chr2
Aqr	chr2
Zfp770	chr2
Dph6	chr2
4930528P14Rik	chr2
3110099E03Rik	chr2
BC052040	chr2
Mir1951	chr2
Meis2	chr2
2810405F15Rik	chr2
Tmco5	chr2
D330050G23Rik	chr2
Spred1	chr2
Mir674	chr2
Fam98b	chr2
Rasgrp1	chr2
Gm13985	chr2
4930412B13Rik	chr2
Gm13986	chr2
Thbs1	chr2
Fsip1	chr2
1700054M17Rik	chr2
Gpr176	chr2
Eif2ak4	chr2
Srp14	chr2
Bmf	chr2
Bub1b	chr2
Pak6	chr2
Ankrd63	chr2
Plcb2	chr2
Inafm2	chr2
A430105I19Rik	chr2
Phgr1	chr2
Disp2	chr2
Knstrn	chr2
Ivd	chr2
Bahd1	chr2
Chst14	chr2
Ccdc32	chr2
Rpusd2	chr2
Casc5	chr2
Rad51	chr2
Rmdn3	chr2
Gchfr	chr2
Gm14137	chr2
Zfyve19	chr2
Dnajc17	chr2
Ppp1r14d	chr2
Spint1	chr2
Rhov	chr2
Vps18	chr2
Dll4	chr2
Gm14207	chr2
Chac1	chr2
Ino80	chr2
Exd1	chr2
Chp1	chr2
1700020I14Rik	chr2
Nusap1	chr2
Oip5	chr2
Ndufaf1	chr2
Rtf1	chr2
Itpka	chr2
Ltk	chr2
Rpap1	chr2
Tyro3	chr2
Mga	chr2
Mapkbp1	chr2
Mir7665	chr2
Gm28042	chr2
Jmjd7	chr2
Pla2g4b	chr2
Ehd4	chr2
Pla2g4e	chr2
Pla2g4d	chr2
Pla2g4f	chr2
Vps39	chr2
Ganc	chr2
Tmem87a	chr2
Capn3	chr2
4931402G19Rik	chr2
Zfp106	chr2
Snap23	chr2
Lrrc57	chr2
Haus2	chr2
Cdan1	chr2
Ttbk2	chr2
AV039307	chr2
Ubr1	chr2
Tmem62	chr2
Ccndbp1	chr2
Epb42	chr2
Tgm5	chr2
Tgm7	chr2
Adal	chr2
Lcmt2	chr2
Zscan29	chr2
Tubgcp4	chr2
Trp53bp1	chr2
Map1a	chr2
Ppip5k1	chr2
Ckmt1	chr2
Strc	chr2
Catsper2	chr2
Pdia3	chr2
Ell3	chr2
Serf2	chr2
Serinc4	chr2
Hypk	chr2
Mfap1b	chr2
Mfap1a	chr2
Wdr76	chr2
Frmd5	chr2
Casc4	chr2
Ctdspl2	chr2
Mageb3	chr2
Eif3j1	chr2
Eif3j2	chr2
Spg11	chr2
B2m	chr2
Trim69	chr2
Patl2	chr2
4933406J08Rik	chr2
Sord	chr2
Duox2	chr2
Duoxa2	chr2
Duoxa1	chr2
Duox1	chr2
Shf	chr2
Slc28a2	chr2
Bambi-ps1	chr2
Gm14085	chr2
Gatm	chr2
Spata5l1	chr2
AA467197	chr2
Mir147	chr2
Slc30a4	chr2
Bloc1s6	chr2
Sqrdl	chr2
Sema6d	chr2
4930517E11Rik	chr2
4930583P06Rik	chr2
Slc24a5	chr2
Myef2	chr2
Ctxn2	chr2
Slc12a1	chr2
Dut	chr2
Fbn1	chr2
