index	AMYGDALA_CTRL_1	AMYGDALA_CTRL_2	AMYGDALA_FEAR_1	CORTEX_CTRL_1	CORTEX_CTRL_2	CORTEX_FEAR_1	CORTEX_FEAR_2	AMYGDALA_ERRB4_KO_1	AMYGDALA_ERRB4_KO_2	AMYGDALA_ERRB4_KO_3	AMYGDALA_ERRB4_WT_1	CORTEX_ERRB4_KO_1	CORTEX_ERRB4_KO_2	CORTEX_ERRB4_KO_3	CORTEX_ERRB4_WT_1	CORTEX_ERRB4_WT_2
76	1.6306903973965e-07	1.01412684898072e-07	1.5997038395568e-07	1.31165146710801e-07	1.56052009325772e-07	1.56441347102459e-07	1.44073058957919e-07	2.31615346126408e-07	1.50308110815279e-07	1.89975013363663e-07	1.97262306585028e-07	2.50330050077073e-07	2.53180245190457e-07	2.3601752649243e-07	1.87155092010902e-07	2.84410866827282e-07
77	1.6306903973965e-07	1.18314799047751e-07	1.5997038395568e-07	1.33094045927137e-07	1.54051342539544e-07	1.56441347102459e-07	1.4622340312147e-07	2.34832225933719e-07	1.50308110815279e-07	1.94292627303746e-07	2.01371937972216e-07	2.50330050077073e-07	2.53180245190457e-07	2.3601752649243e-07	1.90620927048141e-07	2.88361017755439e-07
78	1.6306903973965e-07	1.18314799047751e-07	1.5997038395568e-07	1.35022945143472e-07	1.54051342539544e-07	1.59260110113314e-07	1.41922714794368e-07	2.3804910574103e-07	1.50308110815279e-07	1.94292627303746e-07	2.01371937972216e-07	2.46292468624217e-07	2.55817539411191e-07	2.39540176141571e-07	1.90620927048141e-07	2.80460715899125e-07
79	1.57722513846546e-07	1.18314799047751e-07	1.63606074500127e-07	1.40809642792478e-07	1.58052676112e-07	1.60669491618742e-07	1.41922714794368e-07	2.31615346126408e-07	1.47417570222678e-07	1.89975013363663e-07	2.01371937972216e-07	2.46292468624217e-07	2.63729422073393e-07	2.39540176141571e-07	1.9408676208538e-07	2.80460715899125e-07
80	1.57722513846546e-07	1.29582875147536e-07	1.67241765044575e-07	1.42738542008813e-07	1.66055343256911e-07	1.66307017640452e-07	1.4622340312147e-07	2.28398466319096e-07	1.47417570222678e-07	1.94292627303746e-07	2.05481569359404e-07	2.54367631529929e-07	2.58454833631925e-07	2.3601752649243e-07	1.90620927048141e-07	3.00211470539909e-07
81	1.57722513846546e-07	1.29582875147536e-07	1.67241765044575e-07	1.46596340441484e-07	1.70056676829367e-07	1.71944543662162e-07	1.48373747285021e-07	2.34832225933719e-07	1.44527029630076e-07	1.94292627303746e-07	2.1370083213378e-07	2.46292468624217e-07	2.61092127852659e-07	2.39540176141571e-07	1.97552597122619e-07	3.00211470539909e-07
82	1.55049250899995e-07	1.35216913197429e-07	1.70877455589022e-07	1.46596340441484e-07	1.70056676829367e-07	1.76172688178445e-07	1.54824779775674e-07	2.41265985548341e-07	1.47417570222678e-07	1.98610241243829e-07	2.26029726295344e-07	2.54367631529929e-07	2.63729422073393e-07	2.39540176141571e-07	2.11415937271574e-07	2.92311168683595e-07
83	1.52375987953443e-07	1.40850951247322e-07	1.67241765044575e-07	1.40809642792478e-07	1.64054676470683e-07	1.67716399145879e-07	1.48373747285021e-07	2.34832225933719e-07	1.44527029630076e-07	1.81339785483496e-07	2.26029726295344e-07	2.42254887171361e-07	2.55817539411191e-07	2.3601752649243e-07	2.07950102234335e-07	2.76510564970968e-07
84	1.52375987953443e-07	1.35216913197429e-07	1.70877455589022e-07	1.46596340441484e-07	1.64054676470683e-07	1.62078873124169e-07	1.4622340312147e-07	2.31615346126408e-07	1.35855407852271e-07	1.77022171543413e-07	2.26029726295344e-07	2.42254887171361e-07	2.53180245190457e-07	2.43062825790712e-07	2.14881772308813e-07	2.80460715899125e-07
85	1.57722513846546e-07	1.29582875147536e-07	1.63606074500127e-07	1.46596340441484e-07	1.60053342898228e-07	1.62078873124169e-07	1.4622340312147e-07	2.28398466319096e-07	1.3296486725967e-07	1.7270455760333e-07	2.21920094908156e-07	2.46292468624217e-07	2.63729422073393e-07	2.43062825790712e-07	2.11415937271574e-07	2.72560414042812e-07
86	1.49702725006891e-07	1.40850951247322e-07	1.63606074500127e-07	1.42738542008813e-07	1.56052009325772e-07	1.60669491618742e-07	1.4622340312147e-07	2.25181586511785e-07	1.30074326667068e-07	1.68386943663247e-07	2.17810463520968e-07	2.54367631529929e-07	2.63729422073393e-07	2.43062825790712e-07	2.07950102234335e-07	2.68610263114655e-07
87	1.49702725006891e-07	1.57753065397001e-07	1.70877455589022e-07	1.38880743576143e-07	1.60053342898228e-07	1.62078873124169e-07	1.54824779775674e-07	2.18747826897163e-07	1.30074326667068e-07	1.68386943663247e-07	2.17810463520968e-07	2.54367631529929e-07	2.63729422073393e-07	2.46585475439852e-07	2.07950102234335e-07	2.72560414042812e-07
88	1.4702946206034e-07	1.57753065397001e-07	1.78148836677917e-07	1.35022945143472e-07	1.58052676112e-07	1.62078873124169e-07	1.56975123939225e-07	2.18747826897163e-07	1.30074326667068e-07	1.68386943663247e-07	2.09591200746592e-07	2.62442794435641e-07	2.58454833631925e-07	2.53630774738134e-07	2.14881772308813e-07	2.72560414042812e-07
89	1.55049250899995e-07	1.57753065397001e-07	1.78148836677917e-07	1.31165146710801e-07	1.56052009325772e-07	1.60669491618742e-07	1.52674435612123e-07	2.15530947089851e-07	1.24293245481865e-07	1.68386943663247e-07	2.05481569359404e-07	2.62442794435641e-07	2.58454833631925e-07	2.46585475439852e-07	2.14881772308813e-07	2.64660112186498e-07
90	1.60395776793098e-07	1.52119027347108e-07	1.81784527222364e-07	1.38880743576143e-07	1.52050675753316e-07	1.59260110113314e-07	1.61275812266327e-07	2.1231406728254e-07	1.24293245481865e-07	1.5975171578308e-07	2.09591200746592e-07	2.66480375888497e-07	2.55817539411191e-07	2.43062825790712e-07	2.18347607346052e-07	2.64660112186498e-07
91	1.60395776793098e-07	1.69021141496787e-07	1.74513146133469e-07	1.44667441225149e-07	1.60053342898228e-07	1.56441347102459e-07	1.63426156429878e-07	2.1231406728254e-07	1.27183786074467e-07	1.64069329723163e-07	2.09591200746592e-07	2.62442794435641e-07	2.50542950969723e-07	2.39540176141571e-07	2.18347607346052e-07	2.60709961258342e-07
92	1.55049250899995e-07	1.69021141496787e-07	1.74513146133469e-07	1.48525239657819e-07	1.64054676470683e-07	1.60669491618742e-07	1.63426156429878e-07	2.18747826897163e-07	1.3296486725967e-07	1.68386943663247e-07	2.1370083213378e-07	2.58405212982785e-07	2.45268362528255e-07	2.46585475439852e-07	2.14881772308813e-07	2.68610263114655e-07
93	1.60395776793098e-07	1.63387103446894e-07	1.78148836677917e-07	1.42738542008813e-07	1.62054009684456e-07	1.60669491618742e-07	1.63426156429878e-07	2.18747826897163e-07	1.27183786074467e-07	1.68386943663247e-07	2.17810463520968e-07	2.62442794435641e-07	2.39993774086787e-07	2.3601752649243e-07	2.18347607346052e-07	2.60709961258342e-07
94	1.60395776793098e-07	1.7465517954668e-07	1.78148836677917e-07	1.38880743576143e-07	1.60053342898228e-07	1.62078873124169e-07	1.59125468102776e-07	2.21964706704474e-07	1.3296486725967e-07	1.64069329723163e-07	2.26029726295344e-07	2.58405212982785e-07	2.50542950969723e-07	2.3601752649243e-07	2.21813442383291e-07	2.52809659402028e-07
95	1.60395776793098e-07	1.69021141496787e-07	1.74513146133469e-07	1.42738542008813e-07	1.64054676470683e-07	1.55031965597031e-07	1.59125468102776e-07	2.18747826897163e-07	1.30074326667068e-07	1.64069329723163e-07	2.17810463520968e-07	2.62442794435641e-07	2.53180245190457e-07	2.32494876843289e-07	2.2527927742053e-07	2.52809659402028e-07
96	1.68415565632753e-07	1.80289217596572e-07	1.78148836677917e-07	1.46596340441484e-07	1.64054676470683e-07	1.59260110113314e-07	1.4622340312147e-07	2.31615346126408e-07	1.38745948444873e-07	1.64069329723163e-07	2.1370083213378e-07	2.62442794435641e-07	2.58454833631925e-07	2.28972227194149e-07	2.2527927742053e-07	2.44909357545715e-07
97	1.55049250899995e-07	1.80289217596572e-07	1.74513146133469e-07	1.44667441225149e-07	1.64054676470683e-07	1.60669491618742e-07	1.4622340312147e-07	2.31615346126408e-07	1.3296486725967e-07	1.4679887396283e-07	2.26029726295344e-07	2.66480375888497e-07	2.63729422073393e-07	2.32494876843289e-07	2.28745112457769e-07	2.37009055689402e-07
98	1.65742302686201e-07	1.80289217596572e-07	1.70877455589022e-07	1.42738542008813e-07	1.64054676470683e-07	1.62078873124169e-07	1.48373747285021e-07	2.28398466319096e-07	1.30074326667068e-07	1.4679887396283e-07	2.21920094908156e-07	2.62442794435641e-07	2.63729422073393e-07	2.32494876843289e-07	2.32210947495008e-07	2.29108753833088e-07
99	1.57722513846546e-07	1.80289217596572e-07	1.70877455589022e-07	1.44667441225149e-07	1.60053342898228e-07	1.62078873124169e-07	1.44073058957919e-07	2.21964706704474e-07	1.27183786074467e-07	1.4679887396283e-07	2.30139357682532e-07	2.46292468624217e-07	2.58454833631925e-07	2.39540176141571e-07	2.2527927742053e-07	2.21208451976775e-07
100	1.57722513846546e-07	1.69021141496787e-07	1.70877455589022e-07	1.44667441225149e-07	1.62054009684456e-07	1.64897636135024e-07	1.41922714794368e-07	2.18747826897163e-07	1.27183786074467e-07	1.42481260022747e-07	2.30139357682532e-07	2.50330050077073e-07	2.47905656748989e-07	2.43062825790712e-07	2.35676782532247e-07	2.09357999192305e-07
101	1.49702725006891e-07	1.69021141496787e-07	1.70877455589022e-07	1.50454138874154e-07	1.58052676112e-07	1.66307017640452e-07	1.41922714794368e-07	2.18747826897163e-07	1.27183786074467e-07	1.4679887396283e-07	2.30139357682532e-07	2.54367631529929e-07	2.47905656748989e-07	2.3601752649243e-07	2.32210947495008e-07	2.05407848264148e-07
102	1.4702946206034e-07	1.69021141496787e-07	1.70877455589022e-07	1.46596340441484e-07	1.60053342898228e-07	1.67716399145879e-07	1.41922714794368e-07	2.15530947089851e-07	1.24293245481865e-07	1.51116487902914e-07	2.3424898906972e-07	2.54367631529929e-07	2.42631068307521e-07	2.39540176141571e-07	2.21813442383291e-07	2.05407848264148e-07
103	1.4702946206034e-07	1.69021141496787e-07	1.70877455589022e-07	1.46596340441484e-07	1.64054676470683e-07	1.67716399145879e-07	1.35471682303715e-07	2.02663427860607e-07	1.24293245481865e-07	1.51116487902914e-07	2.26029726295344e-07	2.50330050077073e-07	2.42631068307521e-07	2.3601752649243e-07	2.14881772308813e-07	2.09357999192305e-07
104	1.41682936167237e-07	1.69021141496787e-07	1.67241765044575e-07	1.44667441225149e-07	1.64054676470683e-07	1.62078873124169e-07	1.35471682303715e-07	2.05880307667918e-07	1.21402704889264e-07	1.4679887396283e-07	2.26029726295344e-07	2.50330050077073e-07	2.37356479866053e-07	2.28972227194149e-07	2.18347607346052e-07	2.05407848264148e-07
105	1.44356199113788e-07	1.7465517954668e-07	1.63606074500127e-07	1.5238303809049e-07	1.64054676470683e-07	1.63488254629597e-07	1.37622026467266e-07	1.99446548053295e-07	1.30074326667068e-07	1.42481260022747e-07	2.3424898906972e-07	2.54367631529929e-07	2.37356479866053e-07	2.28972227194149e-07	2.18347607346052e-07	2.05407848264148e-07
106	1.49702725006891e-07	1.80289217596572e-07	1.5997038395568e-07	1.58169735739496e-07	1.66055343256911e-07	1.70535162156734e-07	1.44073058957919e-07	2.15530947089851e-07	1.35855407852271e-07	1.42481260022747e-07	2.3424898906972e-07	2.62442794435641e-07	2.39993774086787e-07	2.25449577545008e-07	2.28745112457769e-07	2.09357999192305e-07
107	1.52375987953443e-07	1.80289217596572e-07	1.52699002866786e-07	1.5624083652316e-07	1.64054676470683e-07	1.67716399145879e-07	1.4622340312147e-07	2.15530947089851e-07	1.30074326667068e-07	1.4679887396283e-07	2.3424898906972e-07	2.58405212982785e-07	2.34719185645319e-07	2.25449577545008e-07	2.2527927742053e-07	2.09357999192305e-07
108	1.4702946206034e-07	1.80289217596572e-07	1.41791931233444e-07	1.54311937306825e-07	1.62054009684456e-07	1.66307017640452e-07	1.48373747285021e-07	2.05880307667918e-07	1.24293245481865e-07	1.4679887396283e-07	2.26029726295344e-07	2.54367631529929e-07	2.26807302983118e-07	2.28972227194149e-07	2.14881772308813e-07	2.01457697335991e-07
109	1.55049250899995e-07	1.91557293696358e-07	1.45427621777891e-07	1.58169735739496e-07	1.70056676829367e-07	1.66307017640452e-07	1.54824779775674e-07	2.09097187475229e-07	1.30074326667068e-07	1.42481260022747e-07	2.26029726295344e-07	2.58405212982785e-07	2.34719185645319e-07	2.21926927895867e-07	2.11415937271574e-07	1.89607244551521e-07
110	1.6306903973965e-07	1.91557293696358e-07	1.41791931233444e-07	1.5624083652316e-07	1.68056010043139e-07	1.71944543662162e-07	1.59125468102776e-07	2.21964706704474e-07	1.38745948444873e-07	1.4679887396283e-07	2.26029726295344e-07	2.58405212982785e-07	2.37356479866053e-07	2.21926927895867e-07	2.18347607346052e-07	1.89607244551521e-07
111	1.6306903973965e-07	1.91557293696358e-07	1.45427621777891e-07	1.62027534172166e-07	1.72057343615595e-07	1.80400832694727e-07	1.63426156429878e-07	2.1231406728254e-07	1.53198651407881e-07	1.38163646082664e-07	2.26029726295344e-07	2.62442794435641e-07	2.34719185645319e-07	2.32494876843289e-07	2.18347607346052e-07	2.05407848264148e-07
112	1.65742302686201e-07	1.91557293696358e-07	1.49063312322338e-07	1.63956433388502e-07	1.64054676470683e-07	1.8462897721101e-07	1.69877188920531e-07	2.1231406728254e-07	1.53198651407881e-07	1.38163646082664e-07	2.26029726295344e-07	2.62442794435641e-07	2.32081891424585e-07	2.28972227194149e-07	2.14881772308813e-07	2.09357999192305e-07
113	1.65742302686201e-07	1.91557293696358e-07	1.38156240688997e-07	1.62027534172166e-07	1.64054676470683e-07	1.87447740221865e-07	1.74177877247634e-07	2.09097187475229e-07	1.61870273185685e-07	1.29528418202497e-07	2.21920094908156e-07	2.54367631529929e-07	2.37356479866053e-07	2.32494876843289e-07	2.14881772308813e-07	1.97507546407835e-07
114	1.65742302686201e-07	1.91557293696358e-07	1.38156240688997e-07	1.60098634955831e-07	1.62054009684456e-07	1.87447740221865e-07	1.6772684475698e-07	2.05880307667918e-07	1.67651354370888e-07	1.25210804262414e-07	2.09591200746592e-07	2.46292468624217e-07	2.37356479866053e-07	2.11358978948445e-07	2.04484267197097e-07	1.93557395479678e-07
115	1.65742302686201e-07	1.91557293696358e-07	1.38156240688997e-07	1.60098634955831e-07	1.64054676470683e-07	1.87447740221865e-07	1.69877188920531e-07	1.99446548053295e-07	1.67651354370888e-07	1.29528418202497e-07	2.17810463520968e-07	2.46292468624217e-07	2.37356479866053e-07	2.11358978948445e-07	2.04484267197097e-07	1.89607244551521e-07
116	1.6306903973965e-07	2.08459407846037e-07	1.38156240688997e-07	1.60098634955831e-07	1.60053342898228e-07	1.87447740221865e-07	1.74177877247634e-07	1.96229668245984e-07	1.67651354370888e-07	1.38163646082664e-07	2.09591200746592e-07	2.30142142812793e-07	2.37356479866053e-07	2.11358978948445e-07	2.07950102234335e-07	2.01457697335991e-07
117	1.65742302686201e-07	2.08459407846037e-07	1.34520550144549e-07	1.58169735739496e-07	1.62054009684456e-07	1.81810214200155e-07	1.74177877247634e-07	1.93012788438673e-07	1.67651354370888e-07	1.38163646082664e-07	2.09591200746592e-07	2.34179724265649e-07	2.39993774086787e-07	2.11358978948445e-07	2.07950102234335e-07	2.01457697335991e-07
118	1.65742302686201e-07	2.08459407846037e-07	1.30884859600102e-07	1.5238303809049e-07	1.66055343256911e-07	1.77582069683872e-07	1.69877188920531e-07	1.99446548053295e-07	1.64760813778287e-07	1.33846032142581e-07	2.09591200746592e-07	2.34179724265649e-07	2.37356479866053e-07	2.11358978948445e-07	2.07950102234335e-07	1.93557395479678e-07
119	1.68415565632753e-07	2.08459407846037e-07	1.34520550144549e-07	1.5238303809049e-07	1.66055343256911e-07	1.83219595705582e-07	1.80628909738287e-07	1.99446548053295e-07	1.67651354370888e-07	1.38163646082664e-07	2.09591200746592e-07	2.38217305718505e-07	2.47905656748989e-07	2.21926927895867e-07	2.18347607346052e-07	1.97507546407835e-07
120	1.71088828579305e-07	1.97191331746251e-07	1.23613478511207e-07	1.54311937306825e-07	1.60053342898228e-07	1.789914511893e-07	1.84929598065389e-07	1.96229668245984e-07	1.67651354370888e-07	1.38163646082664e-07	2.1370083213378e-07	2.38217305718505e-07	2.58454833631925e-07	2.28972227194149e-07	2.14881772308813e-07	1.97507546407835e-07
121	1.79108617418959e-07	1.97191331746251e-07	1.34520550144549e-07	1.67814231821172e-07	1.66055343256911e-07	1.789914511893e-07	1.82779253901838e-07	1.89795908631362e-07	1.61870273185685e-07	1.38163646082664e-07	2.17810463520968e-07	2.38217305718505e-07	2.61092127852659e-07	2.32494876843289e-07	2.14881772308813e-07	1.93557395479678e-07
122	1.81781880365511e-07	2.1409344589593e-07	1.34520550144549e-07	1.63956433388502e-07	1.56052009325772e-07	1.789914511893e-07	1.84929598065389e-07	1.93012788438673e-07	1.58979732593084e-07	1.4679887396283e-07	2.26029726295344e-07	2.34179724265649e-07	2.63729422073393e-07	2.39540176141571e-07	2.35676782532247e-07	1.89607244551521e-07
123	1.87128406258614e-07	2.1409344589593e-07	1.38156240688997e-07	1.63956433388502e-07	1.66055343256911e-07	1.77582069683872e-07	1.89230286392491e-07	1.99446548053295e-07	1.58979732593084e-07	1.42481260022747e-07	2.21920094908156e-07	2.30142142812793e-07	2.71641304735594e-07	2.32494876843289e-07	2.32210947495008e-07	1.93557395479678e-07
124	1.92474932151718e-07	2.19727483945823e-07	1.49063312322338e-07	1.65885332604837e-07	1.64054676470683e-07	1.76172688178445e-07	1.89230286392491e-07	2.02663427860607e-07	1.58979732593084e-07	1.4679887396283e-07	2.17810463520968e-07	2.30142142812793e-07	2.71641304735594e-07	2.28972227194149e-07	2.28745112457769e-07	1.93557395479678e-07
125	2.00494720991373e-07	2.08459407846037e-07	1.49063312322338e-07	1.65885332604837e-07	1.64054676470683e-07	1.76172688178445e-07	1.82779253901838e-07	2.09097187475229e-07	1.56089192000482e-07	1.42481260022747e-07	2.09591200746592e-07	2.34179724265649e-07	2.74278598956328e-07	2.25449577545008e-07	2.28745112457769e-07	1.93557395479678e-07
126	2.00494720991373e-07	2.08459407846037e-07	1.52699002866786e-07	1.67814231821172e-07	1.64054676470683e-07	1.76172688178445e-07	1.80628909738287e-07	2.1231406728254e-07	1.56089192000482e-07	1.51116487902914e-07	2.1370083213378e-07	2.34179724265649e-07	2.84827775839264e-07	2.14881628597586e-07	2.28745112457769e-07	1.89607244551521e-07
127	2.08514509831027e-07	2.19727483945823e-07	1.5997038395568e-07	1.60098634955831e-07	1.64054676470683e-07	1.80400832694727e-07	1.82779253901838e-07	2.09097187475229e-07	1.50308110815279e-07	1.4679887396283e-07	2.09591200746592e-07	2.34179724265649e-07	2.953769527222e-07	2.14881628597586e-07	2.32210947495008e-07	1.97507546407835e-07
128	2.03167983937924e-07	2.25361521995716e-07	1.5997038395568e-07	1.60098634955831e-07	1.60053342898228e-07	1.76172688178445e-07	1.8707994222894e-07	2.09097187475229e-07	1.53198651407881e-07	1.42481260022747e-07	2.1370083213378e-07	2.38217305718505e-07	2.84827775839264e-07	2.14881628597586e-07	2.32210947495008e-07	1.81706942695208e-07
129	2.05841246884476e-07	2.19727483945823e-07	1.52699002866786e-07	1.54311937306825e-07	1.56052009325772e-07	1.71944543662162e-07	1.8707994222894e-07	2.02663427860607e-07	1.53198651407881e-07	1.4679887396283e-07	2.17810463520968e-07	2.34179724265649e-07	2.87465070059998e-07	2.14881628597586e-07	2.32210947495008e-07	1.81706942695208e-07
130	2.08514509831027e-07	2.1409344589593e-07	1.52699002866786e-07	1.54311937306825e-07	1.50050008967089e-07	1.62078873124169e-07	1.84929598065389e-07	2.05880307667918e-07	1.50308110815279e-07	1.38163646082664e-07	1.97262306585028e-07	2.30142142812793e-07	2.84827775839264e-07	2.11358978948445e-07	2.2527927742053e-07	1.85657093623365e-07
131	2.11187772777579e-07	2.19727483945823e-07	1.56334693411233e-07	1.60098634955831e-07	1.50050008967089e-07	1.63488254629597e-07	1.82779253901838e-07	2.05880307667918e-07	1.56089192000482e-07	1.51116487902914e-07	1.93152675197839e-07	2.30142142812793e-07	2.87465070059998e-07	2.14881628597586e-07	2.2527927742053e-07	1.89607244551521e-07
132	2.16534298670682e-07	2.19727483945823e-07	1.52699002866786e-07	1.58169735739496e-07	1.50050008967089e-07	1.57850728607886e-07	1.78478565574736e-07	1.99446548053295e-07	1.56089192000482e-07	1.4679887396283e-07	1.89043043810651e-07	2.30142142812793e-07	2.87465070059998e-07	2.11358978948445e-07	2.21813442383291e-07	1.89607244551521e-07
133	2.19207561617234e-07	2.1409344589593e-07	1.49063312322338e-07	1.58169735739496e-07	1.50050008967089e-07	1.57850728607886e-07	1.84929598065389e-07	2.05880307667918e-07	1.58979732593084e-07	1.4679887396283e-07	1.93152675197839e-07	2.26104561359937e-07	2.92739658501466e-07	2.07836329299304e-07	2.35676782532247e-07	1.85657093623365e-07
