chrom	merged_promoter.start	merged_promoter.end	name2	freq_name	freq_TSS
chr1	92894303	92896303	Lrrfip1	4	2
chr1	92949020	92951020	Lrrfip1	4	2
chr1	93040679	93042679	Rbm44	1	1
chr1	93075398	93077398	Ramp1	3	1
chr1	93145895	93147895	Ube2f	1	1
chr1	93193914	93195914	Scly	1	1
chr1	93217651	93219651	Espnl	1	1
chr1	93246649	93248649	Klhl30	1	1
chr1	93262006	93264006	Fam132b	1	1
chr1	93294360	93296360	Ilkap	1	1
chr1	93301606	93303606	1700020N18Rik	1	1
chr1	93308799	93310799	Hes6	1	1
chr1	93354905	93356905	Per2	1	1
chr1	93390244	93392244	Traf3ip1	1	1
chr1	93436141	93438656	Asb1	2	2
chr1	93697037	93699037	Twist2	1	1
chr1	94075918	94077918	Hdac4	1	1
chr1	94360119	94362119	Mir6900	1	1
chr1	94369335	94371335	Ndufa10	1	1
chr1	94376196	94378196	Olfr1416	1	1
chr1	94387330	94389330	Olfr1415	1	1
chr1	94414092	94416092	Olfr1414	1	1
chr1	94468701	94470701	Olfr1413	1	1
chr1	94483908	94485908	Olfr1412	1	1
chr1	94492097	94494097	Olfr1411	1	1
chr1	94503415	94505415	Olfr1410	1	1
chr1	94515457	94517457	Olfr12	1	1
chr1	94537525	94539562	Myeov2	2	2
chr1	94544418	94546418	Otos	1	1
chr1	94727262	94729262	Gpc1	1	1
chr1	94745954	94747954	Mir149	1	1
chr1	94798483	94800483	Ankmy1	1	1
chr1	94802565	94804565	Dusp28	1	1
chr1	94806401	94808401	Rnpepl1	1	1
chr1	94829984	94831984	Capn10	1	1
chr1	94846167	94848167	9430060I03Rik	1	1
chr1	94868695	94870695	Gpr35	3	3
chr1	94870923	94872923	Gpr35	3	3
chr1	94874479	94876479	Gpr35	3	3
chr1	94901910	94903910	Aqp12	2	1
chr1	94978057	94980057	Kif1a	4	2
chr1	94997451	94999451	Kif1a	4	2
chr1	95030816	95032816	Agxt	2	1
chr1	95056447	95058525	2310007B03Rik	2	2
chr1	95063999	95065999	Crocc2	1	1
chr1	95131473	95133473	Sned1	1	1
chr1	95170125	95172125	Mir6901	1	1
chr1	95201456	95203456	Mterf4	2	1
chr1	95238365	95240365	Pask	1	1
chr1	95239221	95241221	Ppp1r7	1	1
chr1	95241668	95243668	Mir6902	1	1
chr1	95247734	95249734	Mir6345	1	1
chr1	95269472	95271472	Ano7	2	1
chr1	95341278	95343278	Hdlbp	2	2
chr1	95374494	95376494	Hdlbp	2	2
chr1	95374569	95376637	Sept2	4	2
chr1	95407680	95409680	Farp2	1	1
chr1	95531304	95533304	Stk25	1	1
chr1	95581151	95583151	Bok	1	1
chr1	95627503	95629503	Thap4	2	2
chr1	95650415	95652415	Thap4	2	2
chr1	95650609	95652609	Atg4b	1	1
chr1	95697511	95699511	Dtymk	2	1
chr1	95699541	95701541	Ing5	1	1
chr1	95720816	95722816	D2hgdh	2	1
chr1	95756920	95758920	Gal3st2	1	1
chr1	95814013	95816013	Gm9994	1	1
chr1	95886085	95888085	Gm6086	1	1
chr1	95916069	95918069	Neu4	2	1
chr1	95948130	95950130	Pdcd1	1	1
chr1	96693018	96695018	4930440C22Rik	1	1
chr1	97209204	97211204	Fam174a	1	1
chr1	97563171	97565171	St8sia4	2	1
chr1	97612095	97614095	4930598F16Rik	1	1
chr1	97917335	97919335	1700063A18Rik	1	1
chr1	98558150	98560150	4930533P14Rik	1	1
chr1	98766702	98768702	Panct2	1	1
chr1	98767748	98769748	Slco4c1	1	1
chr1	98893137	98895137	Slco6b1	1	1
chr1	99023880	99025880	Slco6c1	1	1
chr1	99557595	99559595	D1Ertd622e	1	1
chr1	99665669	99667669	Ppip5k2	1	1
chr1	99665748	99667748	Gin1	2	1
chr1	99943370	99945370	B230216N24Rik	1	1
chr1	99991209	99993209	Pam	1	1
chr1	100027043	100029043	1810006J02Rik	1	1
chr1	100316700	100318700	Slco6d1	2	1
chr1	101668341	101670341	Cntnap5b	1	1
chr1	103051344	103053344	Gm20268	1	1
chr1	106664395	106666395	Cdh20	1	1
chr1	107252287	107254287	Rnf152	2	1
chr1	107559253	107561253	Pign	1	1
chr1	107559437	107561437	2310035C23Rik	2	1
chr1	107676299	107678299	Tnfrsf11a	1	1
chr1	107885982	107887982	Zcchc2	2	1
chr1	108067101	108069101	Gm20753	1	1
chr1	108067445	108069445	Phlpp1	1	1
chr1	108442208	108444208	Mir3473f	1	1
chr1	108609867	108611867	Bcl2	2	1
chr1	108655319	108657319	Kdsr	2	1
chr1	108692302	108694302	Vps4b	1	1
chr1	108756756	108758756	Serpinb5	1	1
chr1	108830025	108832025	Serpinb12	2	2
chr1	108834533	108836533	Serpinb12	2	2
chr1	108876560	108878560	Serpinb13	1	1
chr1	108947880	108949880	Serpinb3a	1	1
chr1	108979057	108981057	Serpinb3d	1	1
chr1	109056691	109058691	Serpinb3b	1	1
chr1	109173948	109175948	Serpinb3c	1	1
chr1	109257890	109259890	Serpinb11	1	1
chr1	109318265	109320265	Serpinb7	1	1
chr1	109406999	109409086	Serpinb2	2	2
chr1	109424579	109426579	Serpinb10	2	1
chr1	109485582	109487582	Serpinb8	2	1
chr1	109812835	109814835	D830032E09Rik	2	1
chr1	111878476	111881299	Cdh7	3	3
chr1	112872949	112874949	Cdh19	1	1
chr1	113760495	113762495	Dsel	1	1
chr1	117580713	117582713	Cntnap5a	1	1
chr1	120206709	120208709	Tsn	1	1
chr1	120217419	120219419	Nifk	1	1
chr1	120284634	120286634	Clasp1	3	1
chr1	120354842	120356842	2900060B14Rik	1	1
chr1	120523521	120525521	Tfcp2l1	1	1
chr1	120849796	120851796	Mir6346	1	1
chr1	120949196	120951196	Gli2	1	1
chr1	121317825	121319825	Inhbb	1	1
chr1	121400359	121402359	Ralb	1	1
chr1	121421730	121423730	Tmem185b	1	1
chr1	121431742	121433742	3830432H09Rik	1	1
chr1	121544577	121546577	Epb41l5	2	1
chr1	121732648	121734648	Ptpn4	1	1
chr1	121808745	121810745	Tmem177	1	1
chr1	121890787	121892787	Cfap221	1	1
chr1	121902556	121904556	Sctr	2	1
chr1	121969357	121971357	Tmem37	1	1
chr1	122016496	122018673	Dbi	2	2
chr1	122016763	122018763	3110009E18Rik	2	1
chr1	122160857	122162857	Steap3	2	2
chr1	122166659	122168659	Steap3	2	2
chr1	122236158	122238158	C1ql2	1	1
chr1	122400661	122402661	Marco	1	1
chr1	122498063	122500063	En1	1	1
chr1	122982981	122984981	Celrr	2	1
chr1	123223255	123225601	Insig2	4	3
chr1	123228166	123230166	Insig2	4	3
chr1	123326643	123328643	Ccdc93	2	1
chr1	123424042	123426042	Htr5b	1	1
chr1	123463557	123465557	Ddx18	1	1
chr1	125941136	125943136	Dpp10	1	1
chr1	127331304	127333304	Actr3	3	1
chr1	127456592	127458592	Slc35f5	1	1
chr1	127572572	127574572	Gpr39	1	1
chr1	127806964	127810505	Lypd1	3	3
chr1	128388504	128390504	Nckap5	3	2
chr1	128726209	128728209	Nckap5	3	2
chr1	129100562	129102562	Mgat5	1	1
chr1	129573598	129575598	Tmem163	1	1
chr1	129624989	129626989	Acmsd	1	1
chr1	129669631	129671631	2900009J06Rik	1	1
chr1	129669740	129671740	Ccnt2	1	1
chr1	129735867	129737867	Map3k19	1	1
chr1	129764349	129766349	Rab3gap1	1	1
chr1	129998048	130000624	Zranb3	2	2
chr1	129998882	130000882	R3hdm1	1	1
chr1	130097937	130099937	Mir128-1	1	1
chr1	130139757	130141757	Ubxn4	1	1
chr1	130223895	130225895	Lct	1	1
chr1	130255282	130257282	Mcm6	2	1
chr1	130312993	130314993	Dars	2	1
chr1	130487876	130489876	Cxcr4	1	1
chr1	131168880	131170880	Thsd7b	1	1
chr1	132318620	132320620	Cd55b	2	1
chr1	132358321	132360321	Cd55	1	1
chr1	132525183	132527183	Zp3r	1	1
chr1	132557195	132559195	C4bp	1	1
chr1	132577148	132579148	C4bp-ps1	1	1
chr1	132610153	132613398	Pfkfb2	4	3
chr1	132624830	132626830	Pfkfb2	4	3
chr1	132612903	132614903	Yod1	1	1
chr1	132627552	132629552	AA986860	1	1
chr1	132696478	132698478	Fcamr	2	1
chr1	132722260	132724260	Pigr	1	1
chr1	132761353	132763353	Fcmr	1	1
chr1	132782988	132784988	Il24	1	1
chr1	132806873	132808873	Il20	2	1
chr1	132834818	132836818	Il19	1	1
chr1	132915421	132917421	Il10	1	1
chr1	132993420	132995420	Mapkapk2	1	1
chr1	133033811	133035811	Dyrk3	1	1
chr1	133048783	133050783	Eif2d	2	1
chr1	133095762	133097762	Rassf5	3	2
chr1	133140755	133142755	Rassf5	3	2
chr1	133175140	133177140	Ikbke	1	1
chr1	133422938	133424938	Srgap2	1	1
chr1	133423565	133425565	Fam72a	1	1
chr1	133494690	133496690	Avpr1b	1	1
chr1	133533890	133535890	Ctse	1	1
chr1	133584271	133586271	Rab7b	2	1
chr1	133639598	133641598	Slc26a9	1	1
chr1	133692971	133694971	Pm20d1	1	1
chr1	133723588	133725588	Slc41a1	1	1
chr1	133762853	133764853	Rab29	1	1
chr1	133806034	133808034	Nucks1	2	1
chr1	133858491	133860491	Slc45a3	2	2
chr1	133866185	133868185	Slc45a3	2	2
chr1	133903181	133905181	Elk4	1	1
chr1	133963639	133965639	Mfsd4	2	1
chr1	134035262	134037262	Cdk18	1	1
chr1	134087012	134089012	Lemd1	5	2
chr1	134121890	134123890	Lemd1	5	2
chr1	134093664	134095664	Mir135b	1	1
chr1	134194202	134196202	Klhdc8a	1	1
chr1	134211701	134213701	Nuak2	2	1
chr1	134263525	134265525	Tmcc2	3	3
chr1	134285895	134288963	Tmcc2	3	3
chr1	134313029	134315029	Dstyk	1	1
chr1	134372943	134374943	Rbbp5	1	1
chr1	134401806	134403806	Tmem81	1	1
chr1	134438517	134440517	Cntn2	1	1
chr1	134538435	134540435	Nfasc	4	3
chr1	134602903	134604903	Nfasc	4	3
chr1	134637374	134639374	Nfasc	4	3
chr1	134624929	134626929	Gm10538	1	1
chr1	134775931	134777931	Lrrn2	1	1
chr1	134920993	134922993	Mdm4	6	2
chr1	134926164	134928164	Mdm4	6	2
chr1	134941588	134943588	Pik3c2b	1	1
chr1	135026742	135028742	Ppp1r15b	1	1
chr1	135141673	135143673	Plekha6	2	1
chr1	135165385	135167385	Gm19461	1	1
chr1	135205399	135207399	Golt1a	1	1
chr1	135222788	135224788	Kiss1	1	1
chr1	135246142	135248142	Ren2	1	1
chr1	135246250	135248250	Ren1	1	1
chr1	135259148	135261148	Etnk2	1	1
chr1	135319789	135321789	Sox13	1	1
chr1	135505857	135507857	Snrpe	1	1
chr1	135556462	135558462	Zbed6	1	1
chr1	135556976	135558976	Zc3h11a	2	1
chr1	135585593	135587685	Lax1	2	2
chr1	135622222	135624222	Mir6903	1	1
chr1	135649324	135651324	Atp2b4	2	1
chr1	135802750	135805576	Optc	4	2
chr1	135816978	135818978	Prelp	1	1
chr1	135933091	135935091	Fmod	1	1
chr1	135974732	135976732	Btg2	1	1
chr1	136006818	136008818	Chit1	3	1
chr1	136077980	136079980	Chil1	1	1
chr1	136089024	136091024	Mybph	1	1
chr1	136130433	136133034	Adora1	5	2
chr1	136185580	136187580	Myog	1	1
chr1	136228505	136230505	Ppfia4	1	1
chr1	136257576	136259576	Tmem183a	2	1
chr1	136281516	136283516	4933406M09Rik	1	1
chr1	136301566	136303566	Cyb5r1	1	1
chr1	136310954	136313240	Adipor1	2	2
chr1	136351107	136353107	Klhl12	2	1
chr1	136390236	136392236	Rabif	1	1
chr1	136445259	136447259	Mgat4e	2	1
chr1	136455754	136457754	Kdm5b	1	1
chr1	136542257	136544257	Syt2	1	1
chr1	136699298	136701298	Ppp1r12b	2	2
chr1	136851517	136853517	Ppp1r12b	2	2
chr1	136858141	136860141	Ube2t	2	1
chr1	137000853	137002853	Lgr6	1	1
chr1	137028152	137030152	Ptprv	1	1
chr1	137028301	137030301	Ptpn7	1	1
chr1	137042410	137044410	Arl8a	1	1
chr1	137063258	137065258	Gpr37l1	1	1
chr1	137154049	137156049	Elf3	2	1
chr1	137179661	137181661	Rnpep	2	1
chr1	137209314	137211314	Timm17a	1	1
chr1	137220389	137222389	Lmod1	1	1
chr1	137270640	137272640	Shisa4	1	1
chr1	137326068	137328068	Ipo9	1	1
chr1	137350260	137352260	Mir1231	1	1
chr1	137480932	137482932	Nav1	1	1
chr1	137624773	137626773	Csrp1	1	1
chr1	137661661	137663661	Phlda3	1	1
chr1	137694997	137697087	Tnni1	2	2
chr1	137714174	137716174	Lad1	1	1
chr1	137731910	137733910	Tnnt2	9	2
chr1	137736437	137738437	Tnnt2	9	2
chr1	137814784	137816784	Pkp1	2	1
chr1	137901919	137903919	Igfn1	1	1
chr1	137903795	137905795	Tmem9	3	3
chr1	137913577	137915732	Tmem9	3	3
chr1	137946380	137948380	Ascl5	1	1
chr1	137948477	137950477	Cacna1s	2	1
chr1	138026760	138028760	Gm15850	4	1
chr1	138026977	138028977	Kif21b	1	1
chr1	138129857	138131857	5730559C18Rik	1	1
chr1	138156450	138158450	Gpr25	1	1
chr1	138241681	138243681	Camsap2	1	1
chr1	138310847	138312847	Ddx59	1	1
chr1	138311096	138313096	9230116N13Rik	1	1
chr1	138363424	138365424	Kif14	1	1
chr1	138520477	138522477	Zfp281	2	1
chr1	138578972	138581205	Gm19705	2	2
chr1	138591787	138593787	Platr22	1	1
chr1	138849207	138851207	Nr5a2	2	2
chr1	138856025	138858025	Nr5a2	2	2
chr1	139862031	139864031	Mir181a-1	1	1
chr1	139862215	139864215	Mir181b-1	1	1
chr1	140070703	140072882	Ptprc	3	2
chr1	140169314	140171314	Atp6v1g3	1	1
chr1	140515334	140517334	Nek7	2	1
chr1	140577652	140579652	Gm5833	1	1
chr1	140738021	140740021	Lhx9	3	2
chr1	140743156	140745156	Lhx9	3	2
chr1	140752431	140754431	2310009B15Rik	1	1
chr1	140859285	140861285	Dennd1b	2	2
chr1	140863297	140865297	Dennd1b	2	2
chr1	140873233	140875233	4930596I21Rik	1	1
chr1	141272653	141274653	Crb1	1	1
chr1	141275028	141277028	4933436E23Rik	1	1
chr1	141317959	141319959	Zbtb41	1	1
chr1	141350349	141352349	Aspm	1	1
chr1	141397283	141399283	F13b	1	1
chr1	141455799	141457799	Cfhr1	1	1
chr1	141676816	141678816	Gm4788	3	1
chr1	141754276	141756276	Cfhr2	1	1
chr1	142078988	142080988	Cfh	1	1
chr1	142141833	142143833	Kcnt2	1	1
chr1	142551979	142553979	4930590L20Rik	1	1
chr1	145486826	145488826	B3galt2	1	1
chr1	145549023	145551023	Cdc73	1	1
chr1	145585478	145588576	Glrx2	4	4
chr1	145623181	145625181	Trove2	1	1
chr1	145623407	145625407	Uchl5	2	1
chr1	145850279	145852279	Rgs2	1	1
chr1	146023502	146025502	Rgs13	1	1
chr1	146095234	146097234	Rgs1	1	1
chr1	146413797	146415797	Rgs21	2	1
chr1	146621551	146623551	Rgs18	1	1
chr1	148341795	148343795	Brinp3	2	2
chr1	148343816	148345816	Brinp3	2	2
chr1	151768569	151770569	Pla2g4a	2	2
chr1	151807420	151809420	Pla2g4a	2	2
chr1	151898332	151900332	Mir7652	1	1
chr1	151946004	151948004	Ptgs2os	1	1
chr1	151946160	151948160	Ptgs2	1	1
chr1	152011078	152013078	Ptgs2os2	1	1
chr1	152165546	152167546	Pdc	2	1
chr1	152192901	152194901	2310030A07Rik	1	1
chr1	152238967	152240967	Tpr	1	1
chr1	152239185	152241185	BC003331	2	1
chr1	152312295	152314295	Prg4	2	1
chr1	152839565	152841565	Hmcn1	1	1
chr1	152984163	152986163	C730036E19Rik	1	1
chr1	153190627	153192627	Ivns1abp	3	1
chr1	153274565	153276565	Swt1	1	1
chr1	153274777	153276777	Trmt1l	1	1
chr1	153288522	153290522	Mir7682	1	1
chr1	153346953	153348953	Rnf2	1	1
chr1	153417502	153419502	Fam129a	1	1
chr1	153601503	153603503	Edem3	3	1
chr1	153936450	153938450	1700025G04Rik	1	1
chr1	154232812	154234812	Tsen15	1	1
chr1	154245996	154247996	Colgalt2	1	1
chr1	154471241	154473241	Rgl1	1	1
chr1	154596680	154598680	Apobec4	1	1
chr1	154612671	154614671	Arpc5	1	1
chr1	154646282	154648282	Ncf2	1	1
chr1	154724298	154726298	Smg7	3	2
chr1	154748776	154750776	Smg7	3	2
chr1	154801230	154803230	Nmnat2	1	1
chr1	155032577	155034577	Lamc2	1	1
chr1	155178916	155180916	Lamc1	1	1
chr1	155260363	155262363	E330020D12Rik	1	1
chr1	155271338	155273338	Shcbp1l	1	1
chr1	155333790	155335790	Dhx9	1	1
chr1	155395844	155397844	Npl	1	1
chr1	155499166	155501166	Rgs8	1	1
chr1	155583959	155585959	C230024C17Rik	1	1
chr1	155586482	155588482	Rgs16	1	1
chr1	155595555	155597555	Rnasel	1	1
chr1	155690271	155692271	Rgsl1	1	1
chr1	155697325	155699325	Teddm2	1	1
chr1	155720474	155722474	Teddm1b	1	1
chr1	155737775	155739775	Teddm1a	1	1
chr1	155746055	155748055	Mir8114	1	1
chr1	155746058	155748058	Glul	1	1
chr1	156047316	156049316	Zfp648	1	1
chr1	156101818	156103818	4930532M18Rik	1	1
chr1	156103036	156105036	4930452N14Rik	1	1
chr1	156572050	156574050	Cacna1e	1	1
chr1	156945766	156947766	Ier5	1	1
chr1	156992910	156994910	Mr1	1	1
chr1	157004832	157006832	Stx6	1	1
chr1	157263574	157265574	Xpr1	1	1
chr1	157373241	157375241	Gm5532	1	1
chr1	157404249	157406249	Acbd6	3	1
chr1	157588157	157590157	Lhx4	1	1
chr1	157659029	157661029	Qsox1	2	1
chr1	157819385	157821385	Cep350	1	1
chr1	157880947	157884610	Tor1aip1	3	2
chr1	157881793	157884165	Tor1aip2	5	4
chr1	157886990	157888990	Tor1aip2	5	4
chr1	158134156	158136156	Fam163a	1	1
chr1	158232479	158234737	Tdrd5	2	2
chr1	158239849	158241849	Nphs2	1	1
chr1	158403459	158405459	Soat1	1	1
chr1	158487917	158489917	Abl2	2	1
chr1	158603470	158605470	Tor3a	1	1
chr1	158648041	158650041	Fam20b	1	1
chr1	158768153	158770153	Angptl1	1	1
chr1	158868518	158870757	Ralgps2	6	2
chr1	159037781	159039811	Tex35	5	2
chr1	159341482	159343482	2810025M15Rik	1	1
chr1	159341726	159343726	Rasal2	1	1
chr1	159387712	159389712	BC026585	1	1
chr1	159435926	159437926	Sec16b	3	2
chr1	159455300	159457300	Sec16b	3	2
chr1	160285391	160287391	Brinp2	1	1
chr1	160291434	160293434	Astn1	2	1
chr1	160434755	160436755	Mir488	1	1
chr1	160886569	160888569	Pappa2	1	1
chr1	161161456	161163456	Rfwd2	1	1
chr1	161269437	161271437	Scarna3a	1	1
chr1	161269488	161271488	Mir1843b	1	1
chr1	161452899	161454899	Tnr	1	1
chr1	161973510	161975510	4930523C07Rik	2	1
chr1	162007049	162009116	4930562F07Rik	2	2
chr1	162082706	162084706	Tnn	1	1
chr1	162124390	162126390	Mrps14	1	1
chr1	162142023	162144023	Cacybp	1	1
chr1	162225103	162227103	Mir1927	1	1
chr1	162280702	162282702	Rabgap1l	2	2
chr1	162722069	162724069	Rabgap1l	2	2
chr1	162506884	162508884	Gpr52	1	1
chr1	162835541	162837541	Rc3h1	1	1
chr1	162907736	162909736	Serpinc1	1	1
chr1	162963390	162965390	Zbtb37	1	1
chr1	162964296	162966296	Gas5	1	1
chr1	162967222	162969222	Snord47	1	1
chr1	162999791	163001791	Dars2	1	1
chr1	162999897	163001897	Cenpl	4	1
chr1	163060610	163062610	Klhl20	1	1
chr1	163071842	163073842	Ankrd45	1	1
chr1	163088445	163090445	4930469G21Rik	1	1
chr1	163180341	163182341	Prdx6	3	1
chr1	163324568	163326568	Tnfsf4	1	1
chr1	163423787	163425787	Tnfsf18	1	1
chr1	163717626	163719626	Fasl	2	1
chr1	163805792	163807792	Suco	1	1
chr1	163898279	163900279	4930558K02Rik	2	2
chr1	163908767	163910767	4930558K02Rik	2	2
chr1	163898318	163900318	Pigc	2	1
chr1	163934099	163936099	2810442N19Rik	1	1
chr1	164146753	164148753	Dnm3os	1	1
chr1	164146944	164148944	Mir199a-2	1	1
chr1	164152498	164154498	Mir214	1	1
chr1	164407161	164409165	Dnm3	2	2
chr1	164477476	164479476	Mettl13	1	1
chr1	164499958	164501958	Vamp4	1	1
chr1	164568280	164570280	Myoc	1	1
chr1	164587350	164589350	7420461P10Rik	1	1
chr1	164669687	164671687	Prrc2c	1	1
chr1	164741680	164743680	Fmo4	1	1
chr1	164795679	164797679	Fmo1	1	1
chr1	164827843	164829843	Fmo2	1	1
chr1	164866356	164868356	Fmo6	1	1
chr1	164913659	164915659	Fmo3	1	1
chr1	165014801	165016801	Mroh9	1	1
chr1	165242781	165244781	Prrx1	3	1
chr1	165332800	165334800	Gorab	3	1
chr1	165654363	165656363	Mettl11b	1	1
chr1	165708713	165710713	Kifap3	2	1
chr1	165858230	165860895	Scyl3	3	2
chr1	165923912	165925912	BC055324	1	1
chr1	165924075	165926075	Mettl18	1	1
chr1	165977364	165979364	Sele	1	1
chr1	165991206	165993206	Sell	2	1
chr1	166044394	166046394	Selp	1	1
chr1	166080965	166082965	F5	1	1
chr1	166081348	166083348	Gm16548	1	1
chr1	166178176	166180176	Slc19a2	2	1
chr1	166204728	166206728	Ccdc181	1	1
chr1	166236615	166238615	Blzf1	3	1
chr1	166236802	166238802	Nme7	3	1
chr1	166387486	166389486	Atp1b1	1	1
chr1	166725862	166727862	Dpt	1	1
chr1	166792251	166794251	Gm20743	1	1
chr1	166864641	166866641	Xcl1	1	1
chr1	167021061	167023061	4930568G15Rik	1	1
chr1	167089904	167091904	Tbx19	1	1
chr1	167123564	167125564	Sft2d2	1	1
chr1	167166089	167168089	Tiprl	1	1
chr1	167224896	167226896	Gpr161	3	2
chr1	167231753	167233753	Gpr161	3	2
chr1	167389594	167391594	Dcaf6	1	1
chr1	167390338	167392338	Mpc2	1	1
chr1	167414313	167416313	Adcy10	1	1
chr1	167563672	167565672	Mpzl1	2	1
chr1	167637225	167639225	Rcsd1	2	1
chr1	167692910	167694910	Creg1	1	1
chr1	167717811	167719811	Cd247	5	1
chr1	167864079	167866079	Pou2f1	4	2
chr1	167931765	167933765	Pou2f1	4	2
chr1	168057029	168059029	Dusp27	2	1
chr1	168059590	168061590	Gpa33	1	1
chr1	168167875	168169875	Mael	1	1
chr1	168183269	168185269	Ildr2	1	1
chr1	168308297	168310297	Tada1	1	1
chr1	168338959	168340959	Pogk	2	1
chr1	168426719	168428719	Gm4846	1	1
chr1	168576824	168578824	Gm4847	1	1
chr1	168610976	168612976	Fmo9	1	1
chr1	168928861	168930861	Gm16701	1	1
chr1	168930547	168932547	Fam78b	3	1
chr1	169214258	169216258	Uck2	1	1
chr1	169219255	169221255	Mir6347	1	1
chr1	169237800	169239800	Tmco1	1	1
chr1	169279121	169281121	Aldh9a1	1	1
chr1	169322928	169324928	Mgst3	1	1
chr1	169395911	169397911	Lrrc52	1	1
chr1	169527492	169529492	Rxrg	2	2
chr1	169547395	169549395	Rxrg	2	2
chr1	169618688	169620688	Lmx1a	1	1
chr1	170361300	170363300	Pbx1	4	1
chr1	170419773	170421773	Mir6348	1	1
chr1	170948220	170950220	Mir6354	1	1
chr1	171460595	171462595	Nuf2	1	1
chr1	171584631	171586631	Rgs5	2	1
chr1	171676773	171678773	Rgs4	1	1
chr1	171858069	171860069	Ccdc190	1	1
chr1	171898336	171900336	Hsd17b7	1	1
chr1	171898539	171900539	3110045C21Rik	1	1
chr1	172018075	172020075	Ddr2	1	1
chr1	172104095	172106095	Uap1	3	1
chr1	172144524	172146524	Uhmk1	1	1
chr1	172162001	172164001	Sh2d1b2	1	1
chr1	172206454	172208454	Sh2d1b1	1	1
chr1	172235463	172237463	Gm7694	1	1
chr1	172237991	172239991	1700015E13Rik	1	1
chr1	172486241	172488241	Nos1ap	2	2
chr1	172518980	172520980	Nos1ap	2	2
chr1	172573662	172575662	Olfml2b	1	1
chr1	172796902	172798902	Atf6	1	1
chr1	172814671	172816671	Dusp12	1	1
chr1	172842072	172844072	Fcrlb	1	1
chr1	172856714	172858714	Fcrla	3	1
chr1	172905202	172907202	Fcgr2b	2	1
chr1	172948056	172950056	Fcgr4	1	1
chr1	172988534	172990534	Fcgr3	1	1
chr1	172993783	172995783	Mir6546	1	1
chr1	173050791	173052791	Cfap126	1	1
chr1	173079734	173081734	Sdhc	1	1
chr1	173079843	173081843	Mpz	3	2
chr1	173084648	173086648	Mpz	3	2
chr1	173125399	173127399	Pcp4l1	1	1
chr1	173143100	173145100	Nr1i3	3	1
chr1	173150694	173152694	Apoa2	5	2
chr1	173154184	173156184	Apoa2	5	2
chr1	173151645	173153645	Tomm40l	1	1
chr1	173163480	173165480	Fcer1g	1	1
chr1	173176253	173178253	Ndufs2	1	1
chr1	173179552	173181552	Adamts4	1	1
chr1	173199458	173201458	B4galt3	1	1
chr1	173210317	173212317	Ppox	1	1
chr1	173217092	173219092	Usp21	1	1
chr1	173224113	173226113	Ufc1	1	1
chr1	173258275	173260275	Dedd	2	1
chr1	173274776	173276776	Nit1	2	1
chr1	173274829	173276829	Pfdn2	1	1
chr1	173289929	173291929	Klhdc9	1	1
chr1	173299303	173301303	Pvrl4	2	1
chr1	173318090	173320090	Arhgap30	1	1
chr1	173340443	173342811	Usf1	4	2
chr1	173348163	173350163	Tstd1	1	1
chr1	173366691	173368691	F11r	1	1
chr1	173432608	173434608	Alyref2	1	1
chr1	173464425	173466425	Itln1	1	1
chr1	173488323	173490323	Cd244	1	1
chr1	173536465	173538541	Ly9	3	2
chr1	173571031	173573031	Mir7683	1	1
chr1	173582168	173584168	Slamf7	1	1
chr1	173611185	173613185	Cd48	1	1
chr1	173696262	173698262	Slamf1	1	1
chr1	173768827	173770827	Cd84	3	1
chr1	173846667	173848667	Slamf6	1	1
chr1	173956426	173958426	Vangl2	1	1
chr1	173986727	173988727	Nhlh1	1	1
chr1	174011659	174013659	Copa	1	1
chr1	174011880	174013880	Ncstn	1	1
chr1	174055885	174057885	Pex19	2	1
chr1	174077145	174079145	Dcaf8	1	1
chr1	174135912	174137912	Pea15a	1	1
chr1	174149026	174151026	Casq1	1	1
chr1	174187555	174189555	Atp1a4	1	1
chr1	174227195	174229195	Atp1a2	1	1
chr1	174241497	174243497	Igsf8	1	1
chr1	174258394	174260394	Kcnj9	1	1
chr1	174270340	174272340	Kcnj10	1	1
chr1	174305661	174307661	Pigm	1	1
chr1	174404490	174406490	Slamf9	1	1
chr1	174411343	174413447	Igsf9	2	2
chr1	174429376	174431376	Tagln2	1	1
chr1	174450260	174452260	Cfap45	1	1
chr1	174479937	174481937	4933439K11Rik	1	1
chr1	174485068	174487068	Vsig8	2	2
chr1	174489036	174491036	Vsig8	2	2
chr1	174519699	174521699	Slamf8	1	1
chr1	174531682	174533682	Fcrl6	1	1
chr1	174562105	174564105	Dusp23	1	1
chr1	174627186	174629186	Crp	1	1
chr1	174824185	174826185	Apcs	1	1
chr1	174885898	174887898	Olfr16	1	1
chr1	175060346	175062346	Olfr1408	1	1
chr1	175113635	175115635	Olfr1406	1	1
chr1	175132488	175134488	Olfr218	1	1
chr1	175144737	175146737	Olfr1404	1	1
chr1	175156360	175158360	Fcer1a	1	1
chr1	175199277	175201277	Olfr418	1	1
chr1	175206887	175208887	Mptx2	1	1
chr1	175262634	175264634	Ackr1	1	1
chr1	175296826	175298826	Cadm3	1	1
chr1	175349734	175351734	Aim2	1	1
chr1	175465088	175467088	BC094916	1	1
chr1	175528405	175530405	Pydc4	2	1
chr1	175559989	175561989	Pyhin1	1	1
chr1	175602810	175604810	Pydc3	1	1
chr1	175670940	175672940	AI607873	1	1
chr1	175696050	175698050	Ifi204	1	1
